Feature,[G7.1.1.1],[G7.1.1.2],[G7.1.1.3],[G7.1.1.4],[G7.1.1.5],[G7.1.1.6],[G7.1.1.7],[G7.1.1.8],[G7.1.1.9],[G7.1.1.10],[G7.1.1.11],[G7.1.1.12],[G7.1.1.13],[G7.1.1.14],[G7.1.1.15],[G7.1.1.16],[G7.1.1.17],[G7.1.1.18],[G7.1.1.19],[G7.1.1.20],[G7.1.1.21],[G7.1.1.22],[G7.1.1.23],[G7.1.1.24],[G7.1.1.25],[G7.1.1.26],[G7.1.1.27],[G7.1.1.28],[G7.1.1.29],[G7.1.1.30],[G7.1.1.31],[G7.1.1.32],[G7.1.1.33],[G7.1.1.34],[G7.1.1.35],[G7.1.1.36],[G7.1.1.37],[G7.1.1.38],[G7.1.1.39],[G7.1.1.40],[G7.1.1.41],[G7.1.1.42],[G7.1.1.43],[G7.1.1.44],[G7.1.1.45],[G7.1.1.46],[G7.1.1.47],[G7.1.1.48],[G7.1.1.49],[G7.1.1.50],[G7.1.1.51],[G7.1.1.52],[G7.1.1.53],[G7.1.1.54],[G7.1.1.55],[G7.1.1.56],[G7.1.1.57],[G7.1.1.58],[G7.1.1.59],[G7.1.1.60],[G7.1.1.61],[G7.1.1.62],[G7.1.1.63],[G7.1.1.64],[G7.1.1.65],[G7.1.1.66],[G7.1.1.67],[G7.1.1.68],[G7.1.1.69],[G7.1.1.70],[G7.1.1.71],[G7.1.1.72],[G7.1.1.73],[G7.1.1.74],[G7.1.1.75],[G7.1.1.76],[G7.1.1.77],[G7.1.1.78],[G7.1.1.79],[G7.1.1.80]
seq7028,0.083873,0.013979,0.027958,0.027958,0.000000,0.013979,0.083873,0.097851,0.000000,0.083873,0.097851,0.097851,0.027958,0.000000,0.000000,0.083873,0.055915,0.000000,0.000000,0.153766,-0.003583,-0.000439,-0.002563,0.002264,-0.002285,-0.006669,-0.002066,-0.000452,-0.003625,-0.004749,0.013531,0.013011,-0.009045,-0.010251,0.002132,0.000104,0.006186,0.005415,-0.000623,0.007931,0.001577,0.005238,0.008548,0.009707,-0.007667,-0.006868,0.001385,-0.000879,-0.008134,-0.006313,-0.003032,0.004234,0.004353,0.003533,0.015506,0.012732,-0.010277,-0.008004,0.000441,0.002618,-0.008499,-0.010113,0.005493,0.004021,-0.002811,-0.002137,-0.000788,0.002386,-0.011673,-0.008340,0.010076,0.013568,0.003259,0.008864,0.008650,0.014536,-0.002405,-0.001995,0.002525,0.001903
seq7029,0.098226,0.012278,0.049113,0.085948,0.000000,0.024557,0.000000,0.122783,0.024557,0.036835,0.049113,0.012278,0.012278,0.061392,0.036835,0.135061,0.073670,0.024557,0.073670,0.049113,-0.005351,-0.001763,-0.000469,0.002351,-0.003444,0.000944,0.001646,0.000508,0.000102,0.000266,-0.002331,-0.003500,0.004722,0.003241,-0.002882,0.001236,0.000666,0.001176,0.003251,0.003042,0.006601,0.007117,0.003344,-0.000880,-0.002460,-0.002683,-0.004194,0.000522,-0.004051,-0.002753,0.000799,0.001979,-0.001529,-0.000404,-0.002014,-0.001315,-0.000491,-0.001220,0.007064,0.004176,0.001997,0.005234,-0.003989,0.001286,0.002127,0.003112,0.000331,0.003131,-0.002083,0.001369,-0.004282,-0.001953,0.002012,0.002967,-0.006400,-0.002133,-0.005386,-0.002927,0.007958,0.004348
seq7030,0.061071,0.024428,0.048857,0.036643,0.000000,0.048857,0.085500,0.073285,0.024428,0.109928,0.073285,0.012214,0.012214,0.061071,0.036643,0.146571,0.024428,0.000000,0.036643,0.061071,0.000412,-0.001862,0.000353,-0.001927,-0.008500,-0.003033,-0.006379,0.001756,0.003388,0.005833,0.001259,-0.004965,0.005870,0.002983,0.001089,0.004354,-0.002455,0.009097,-0.003628,-0.001340,0.002458,-0.004638,-0.003041,-0.006947,0.012061,0.010674,0.002858,0.003431,-0.000839,-0.000559,-0.000967,-0.001341,-0.002544,-0.000707,0.004052,0.014996,-0.004262,0.000055,-0.002810,-0.002325,-0.004049,0.003021,-0.002682,0.009415,0.003375,0.008592,0.004158,-0.003386,-0.000431,0.000222,-0.003101,-0.002351,-0.003069,0.002172,-0.001648,-0.002319,-0.000820,0.000208,-0.001520,-0.004842
seq7031,0.037994,0.037994,0.113981,0.037994,0.000000,0.063323,0.012665,0.063323,0.037994,0.075987,0.088652,0.012665,0.025329,0.000000,0.063323,0.050658,0.139310,0.012665,0.063323,0.075987,0.001818,-0.002840,0.001109,0.000582,0.001610,0.000665,-0.002931,-0.007929,0.001291,-0.001076,-0.001938,0.000236,0.000046,-0.004369,0.002763,0.001653,0.000476,0.004704,-0.003160,-0.000226,0.004729,0.001939,0.000791,-0.001026,-0.001740,-0.001911,-0.001098,0.003161,-0.005453,-0.011724,-0.001913,-0.006894,-0.001023,-0.003504,0.000596,0.002503,0.007866,0.012505,-0.005203,-0.007206,-0.003934,0.001888,0.003195,0.006750,-0.003557,-0.008635,-0.002289,0.002709,-0.003254,-0.002323,-0.002985,-0.004378,-0.000861,0.003017,0.002238,0.011229,0.002038,-0.001200,0.004115,0.005195
seq7032,0.033080,0.088212,0.022053,0.055133,0.000000,0.033080,0.088212,0.033080,0.033080,0.077186,0.044106,0.011027,0.022053,0.011027,0.022053,0.143345,0.044106,0.000000,0.011027,0.110265,0.011249,0.002894,-0.006967,-0.014425,-0.003769,0.002957,-0.001138,-0.005312,-0.001690,-0.004073,0.002482,0.003637,0.002673,-0.009463,0.006773,-0.002956,0.014110,0.012230,0.010805,0.009733,-0.000756,0.000534,-0.006516,-0.012693,0.003443,0.002249,0.000064,0.002084,0.005176,-0.001901,0.005917,0.004220,0.005310,0.006722,0.003852,-0.003807,0.002635,0.000397,0.003673,-0.000956,0.004328,0.002254,0.005910,-0.000309,0.003529,-0.002525,0.000349,-0.002461,0.004071,-0.002804,0.005432,0.000322,0.000039,0.003385,0.008458,0.007469,0.009065,-0.000592,0.012379,0.010184
seq7033,0.037925,0.000000,0.075850,0.063208,0.012642,0.025283,0.063208,0.037925,0.000000,0.088491,0.113775,0.063208,0.012642,0.063208,0.088491,0.088491,0.050567,0.012642,0.037925,0.075850,-0.017507,-0.007606,0.006994,0.003738,-0.003978,0.003583,0.011547,0.007286,-0.007320,0.000579,0.007499,0.005546,-0.003257,-0.000869,-0.002781,0.000604,0.000596,-0.000712,-0.001540,-0.001230,-0.012506,-0.008732,0.014313,0.012895,-0.004037,-0.006493,-0.005928,-0.002726,-0.001711,0.001257,0.003641,0.003609,0.002700,-0.000666,0.000242,0.004823,0.002478,0.001416,-0.004511,0.001853,0.001055,-0.004160,0.005031,0.008227,-0.001078,-0.001700,-0.006213,0.000242,0.000754,-0.001541,-0.005852,-0.004664,0.002154,0.007555,-0.012393,-0.005021,0.007766,0.001184,-0.007070,0.001305
seq7034,0.051029,0.038271,0.051029,0.038271,0.000000,0.000000,0.102057,0.089300,0.012757,0.063786,0.076543,0.063786,0.012757,0.076543,0.038271,0.076543,0.089300,0.000000,0.051029,0.089300,0.003457,-0.001680,0.000276,0.008543,0.006949,0.002413,0.002140,-0.002690,-0.011077,-0.005436,-0.000651,0.000549,0.002556,-0.001949,-0.000831,0.002971,0.009554,0.005358,0.002160,0.008627,-0.004476,-0.003175,0.000120,-0.000327,-0.005446,-0.007929,-0.009214,-0.010724,-0.010917,-0.013721,-0.002256,-0.003823,-0.005318,0.000172,0.007197,0.008231,-0.001546,0.003723,0.002670,0.001599,-0.000953,0.004093,-0.000372,-0.004097,-0.003252,0.001423,-0.005922,-0.001127,0.001181,-0.005436,0.001402,0.001007,-0.003012,0.003568,0.007162,-0.001193,0.008424,0.011794,-0.007740,-0.003596
seq7035,0.130755,0.076274,0.000000,0.032689,0.010896,0.000000,0.130755,0.108962,0.043585,0.032689,0.065377,0.021792,0.021792,0.021792,0.043585,0.021792,0.032689,0.021792,0.010896,0.043585,0.008874,0.008154,-0.008694,-0.016755,0.003737,0.000751,0.006855,0.012978,-0.003276,-0.000658,0.001284,-0.004450,0.007376,-0.001015,0.003221,0.002317,0.002319,0.002596,0.001574,-0.001073,0.003530,-0.001856,0.001472,-0.002018,0.005245,0.005282,0.002949,-0.002237,0.001416,-0.006364,-0.001851,0.001380,0.005284,0.003807,0.003940,0.000852,0.002207,-0.001312,-0.005680,-0.003336,0.007291,0.004516,0.015323,0.008817,0.004368,-0.001746,0.004117,-0.003015,0.011247,0.009352,0.010644,0.010001,0.001282,-0.005983,-0.002021,-0.016054,-0.000852,-0.000130,0.015899,0.016423
seq7036,0.075819,0.088456,0.012637,0.025273,0.000000,0.075819,0.050546,0.012637,0.025273,0.101092,0.101092,0.025273,0.075819,0.050546,0.025273,0.063183,0.075819,0.025273,0.050546,0.050546,0.014600,0.014617,-0.003026,-0.004355,-0.004693,-0.006683,0.002319,0.009115,0.001050,0.008976,-0.003009,-0.008693,-0.002336,-0.010836,0.003124,0.010534,0.007777,0.011742,0.000697,-0.000238,-0.004976,-0.016044,-0.000918,-0.003512,0.007818,0.007842,-0.000150,0.000479,-0.005177,-0.009033,-0.003406,-0.014273,-0.001102,-0.003492,-0.007128,-0.012709,-0.009418,-0.012962,-0.007147,-0.011554,0.001857,0.002971,0.010388,0.003314,0.000754,-0.003598,-0.006195,-0.007524,-0.002418,-0.002990,0.011002,0.003381,0.008812,0.016906,-0.001424,-0.007378,0.005522,0.007213,0.009611,0.005053
seq7037,0.101016,0.025254,0.025254,0.037881,0.025254,0.012627,0.075762,0.025254,0.037881,0.037881,0.151524,0.113643,0.037881,0.025254,0.050508,0.050508,0.101016,0.000000,0.012627,0.063135,-0.005420,-0.007579,-0.007871,0.000496,-0.001870,0.000780,0.008663,0.002243,-0.005485,-0.007259,-0.000839,0.001143,0.002019,0.001381,0.002876,-0.001264,-0.002526,-0.007310,-0.003124,-0.001821,0.003450,0.004137,0.009013,0.004462,-0.001034,0.000152,-0.007316,0.000059,0.002123,0.000439,-0.005862,-0.007644,0.006370,0.006492,-0.005406,-0.009834,0.003815,0.006042,0.002004,0.003164,0.000938,0.000064,0.000479,0.000865,-0.002118,-0.003514,0.003240,0.004752,-0.002360,-0.009939,0.009777,0.008383,-0.009783,-0.009604,-0.000863,0.001978,0.005870,-0.004015,0.004125,0.009710
seq7038,0.046062,0.080609,0.011516,0.069093,0.000000,0.000000,0.023031,0.057578,0.000000,0.080609,0.115155,0.080609,0.034547,0.069093,0.069093,0.092124,0.011516,0.000000,0.011516,0.069093,0.009193,0.006470,-0.002183,-0.002717,0.011814,0.012789,-0.000748,-0.001996,0.003861,0.001834,0.006841,0.002708,-0.000461,-0.005309,0.000883,0.002951,0.000285,0.002449,-0.000872,-0.005176,0.015439,0.021202,0.010440,0.005867,-0.000293,-0.003141,0.009135,0.014857,0.002667,0.002923,0.000545,0.005074,0.011457,0.010216,0.000714,-0.001777,-0.000778,-0.001389,-0.001466,-0.002913,-0.013236,-0.019435,-0.006505,-0.009577,0.001993,0.003277,-0.006923,-0.013576,-0.003892,-0.004256,-0.005315,-0.005408,-0.000900,-0.001236,-0.000607,0.004700,0.000570,-0.002899,0.008377,0.012213
seq7039,0.046555,0.046555,0.023277,0.104749,0.000000,0.000000,0.058194,0.069832,0.023277,0.104749,0.046555,0.093110,0.023277,0.046555,0.023277,0.081471,0.046555,0.011639,0.023277,0.058194,0.001839,-0.006510,-0.002783,-0.007266,-0.011196,-0.010239,0.011678,0.007903,-0.007306,-0.011021,0.010740,0.001819,0.008873,0.013483,0.003156,0.002906,-0.015243,-0.022427,0.011297,0.003182,0.003545,0.002720,0.015641,0.008850,-0.015198,-0.016182,0.011556,0.008700,0.003005,0.001447,0.011574,0.001400,-0.006556,-0.009362,0.010314,0.010723,-0.002006,0.004170,0.000066,-0.009697,-0.001808,-0.006882,0.012986,0.008594,-0.010654,-0.010595,0.001981,-0.006259,0.001841,0.003206,0.027810,0.022005,-0.004039,-0.012357,0.007128,-0.006676,-0.000675,-0.000673,0.017040,0.009331
seq7040,0.157951,0.072900,0.024300,0.048600,0.000000,0.072900,0.048600,0.048600,0.000000,0.024300,0.085050,0.072900,0.012150,0.024300,0.024300,0.097200,0.036450,0.000000,0.012150,0.109350,-0.004461,-0.009640,0.005534,0.006768,-0.008470,-0.012659,0.005699,-0.000308,0.000279,-0.006467,-0.008551,-0.018106,0.010499,0.012400,0.003398,0.000473,0.000896,-0.001389,0.002152,0.002126,0.001161,-0.001955,0.007475,0.005095,-0.007705,-0.008693,0.004951,0.000523,0.006519,-0.002668,-0.000160,-0.005969,0.002620,0.002137,0.003787,0.003304,0.008291,0.007803,0.001518,0.002553,0.004218,0.006081,-0.000711,0.003388,-0.004086,-0.004614,0.002177,-0.003003,0.008195,0.004047,0.007740,0.005548,-0.000388,-0.005404,-0.000287,-0.001475,0.006962,0.008184,-0.006023,-0.013317
seq7041,0.114578,0.063655,0.050924,0.038193,0.000000,0.012731,0.050924,0.089117,0.000000,0.038193,0.140040,0.063655,0.038193,0.063655,0.038193,0.101848,0.050924,0.000000,0.038193,0.025462,-0.001805,-0.002977,0.000311,-0.003382,-0.000527,-0.001868,-0.003968,0.001254,-0.004648,-0.000526,-0.007573,-0.018946,-0.000737,0.005417,0.005610,0.006194,0.002732,-0.002731,0.002787,-0.000029,-0.001894,-0.003230,0.015566,0.021001,-0.002056,-0.004609,0.001074,-0.001429,0.007456,0.004474,-0.003471,-0.003514,-0.006335,-0.006963,0.005108,0.001900,0.001869,0.012236,0.000682,0.002317,-0.003408,-0.008666,0.002955,0.006104,0.004544,0.004725,0.002360,0.006183,-0.006935,-0.018090,0.012112,0.006777,-0.002046,-0.002708,-0.006697,-0.012446,-0.009009,-0.011431,0.001011,0.001421
seq7042,0.129031,0.090322,0.077419,0.012903,0.000000,0.051613,0.025806,0.051613,0.025806,0.077419,0.064516,0.012903,0.064516,0.000000,0.090322,0.077419,0.064516,0.025806,0.064516,0.025806,-0.001536,-0.001160,0.000982,0.003082,-0.006524,-0.004085,0.002221,-0.004751,0.002150,0.009561,0.004020,-0.004385,-0.007225,-0.009995,-0.001242,-0.003067,0.001113,-0.001164,-0.001086,0.001182,-0.005031,-0.017787,-0.004811,-0.014118,-0.000193,0.007422,0.004816,0.007065,0.001117,0.010285,-0.002468,-0.001766,-0.007051,-0.008287,0.003294,0.010374,-0.001213,0.004191,0.003344,0.001797,-0.003195,0.005548,0.009214,0.003542,0.004893,0.015552,-0.000507,0.000264,-0.000671,-0.006615,-0.007131,-0.013103,0.006779,0.006368,0.000298,-0.005842,-0.002476,-0.002407,-0.004325,-0.007507
seq7043,0.115877,0.051501,0.038626,0.051501,0.000000,0.012875,0.064376,0.077251,0.077251,0.064376,0.025750,0.077251,0.012875,0.025750,0.038626,0.025750,0.154503,0.000000,0.038626,0.077251,0.000706,-0.004877,0.002389,0.000438,0.012258,0.006842,0.004470,0.000850,-0.000356,0.000483,0.000917,-0.001674,0.003944,0.003201,-0.004397,-0.002993,-0.004184,-0.008890,-0.002983,-0.002438,-0.001343,0.001811,0.002142,-0.000081,-0.002218,-0.005808,0.006556,0.002802,0.002232,0.003242,0.000601,-0.001566,0.003156,0.004115,0.006365,0.003622,0.000207,0.004877,0.002287,0.002500,-0.000281,-0.005391,-0.005611,-0.001187,-0.000370,-0.006250,-0.005216,-0.005500,-0.015729,-0.013120,0.005589,0.010030,-0.002189,-0.010613,-0.006912,-0.007559,-0.004694,-0.005437,0.004574,0.006638
seq7044,0.061813,0.037088,0.061813,0.074176,0.000000,0.012363,0.111263,0.012363,0.012363,0.074176,0.148351,0.049450,0.061813,0.012363,0.037088,0.086538,0.037088,0.000000,0.000000,0.098901,0.000220,-0.001859,0.003710,0.002445,-0.001195,-0.003335,-0.005230,-0.008972,0.004269,0.006454,-0.011448,-0.012475,-0.000074,-0.000917,-0.000521,-0.000159,-0.002112,-0.001217,0.008011,0.006091,0.000876,-0.002181,0.005649,0.007614,-0.005179,-0.008445,-0.001607,-0.002643,0.004830,-0.002004,0.004985,0.001750,-0.003042,-0.001614,0.002522,-0.000462,0.010563,0.015831,-0.001062,0.001713,0.005972,0.006558,-0.013623,-0.005753,-0.004821,-0.007926,0.002689,0.000179,-0.002730,-0.006115,0.014494,0.013499,-0.004807,-0.004106,0.005535,0.003530,0.001891,0.000834,-0.005546,0.001460
seq7045,0.011371,0.045484,0.022742,0.022742,0.045484,0.011371,0.056855,0.045484,0.022742,0.034113,0.102338,0.045484,0.045484,0.011371,0.045484,0.102338,0.079596,0.056855,0.034113,0.068225,0.010456,0.006467,-0.000069,0.001010,-0.004370,-0.005800,-0.001689,0.002497,0.007538,0.015500,-0.001790,-0.004704,0.005380,0.001613,0.005715,0.003747,0.012809,0.013028,0.008144,0.008461,-0.011434,-0.007045,-0.007448,-0.001823,0.002176,0.003579,0.004690,0.011013,-0.002161,0.003072,-0.001572,-0.002178,0.000881,0.001544,-0.004192,-0.004346,-0.004408,-0.000101,-0.004181,-0.004558,0.000791,0.006874,0.015463,0.015168,0.007204,0.006029,-0.002765,0.001155,-0.006774,-0.006282,0.005350,0.001872,0.004883,0.001757,-0.005349,-0.004584,-0.005745,-0.006394,0.002315,0.003907
seq7046,0.099221,0.009922,0.000000,0.029766,0.009922,0.019844,0.059533,0.059533,0.029766,0.049611,0.079377,0.039688,0.009922,0.049611,0.039688,0.049611,0.039688,0.029766,0.019844,0.069455,0.004243,0.005740,-0.002428,0.004072,0.008448,0.009040,0.000555,0.005590,0.005497,0.009176,-0.000723,0.006508,-0.003277,0.002817,0.011803,0.011114,0.000426,0.004065,-0.004427,0.002706,0.006410,0.006889,-0.001909,-0.001657,0.005967,0.002364,0.000405,0.005383,-0.005203,0.000631,0.007310,0.006527,0.003095,0.005503,-0.003593,0.005453,0.000988,0.007471,0.000702,0.004573,0.000045,0.002526,0.000179,0.006564,0.001879,0.010167,0.007866,0.003832,0.004289,0.012423,0.001180,0.007200,0.002687,0.008219,-0.001024,0.002036,-0.003033,0.001521,-0.004814,0.004240
seq7047,0.038165,0.050887,0.038165,0.089052,0.012722,0.025443,0.063608,0.101774,0.012722,0.050887,0.114495,0.063608,0.012722,0.076330,0.050887,0.089052,0.050887,0.012722,0.000000,0.063608,-0.003486,-0.007911,-0.005605,-0.011091,0.005496,0.013443,-0.003953,-0.006245,0.002654,-0.006050,-0.000046,0.001665,-0.010309,-0.009681,0.001676,-0.008459,0.009563,0.010436,-0.003860,-0.005301,0.000582,-0.002375,-0.002229,0.003766,-0.003318,-0.005882,0.006697,-0.000090,0.009497,0.006728,-0.002813,0.002899,-0.001831,-0.001067,0.003278,-0.001629,0.011346,0.012180,-0.000879,-0.005888,-0.011669,-0.008510,-0.002040,0.001554,0.009483,-0.000505,-0.005598,0.000170,-0.003933,-0.002400,0.004121,-0.004277,0.005610,0.000157,0.010648,0.006323,0.000455,-0.006232,-0.000485,-0.002520
seq7048,0.088659,0.019702,0.029553,0.029553,0.000000,0.059106,0.019702,0.039404,0.000000,0.098510,0.059106,0.009851,0.029553,0.029553,0.059106,0.068957,0.019702,0.009851,0.029553,0.088659,0.000995,0.006889,-0.002185,-0.000343,0.001268,0.006339,0.002503,0.005650,0.003742,0.009490,-0.000515,0.006770,0.005522,0.007372,0.003742,0.008100,0.000343,0.006082,0.000864,0.008935,0.000771,0.003260,-0.001121,0.002576,0.003273,0.010120,0.003096,0.004736,0.004593,0.006101,0.000291,0.001413,0.003330,0.008498,0.001980,0.007953,0.000243,0.000674,0.000004,0.004189,0.002863,0.007831,0.002204,0.005884,-0.001114,0.002689,0.000412,0.005347,0.001202,0.005337,0.005156,0.012385,-0.001548,0.006939,-0.000735,0.002908,0.000935,-0.000729,0.002458,0.003950
seq7049,0.100678,0.025170,0.075509,0.025170,0.000000,0.088093,0.025170,0.113263,0.088093,0.012585,0.037754,0.037754,0.025170,0.025170,0.050339,0.062924,0.113263,0.000000,0.050339,0.050339,-0.003261,-0.000263,-0.000833,-0.005076,-0.001831,0.000860,-0.003345,-0.005042,-0.003127,-0.003618,-0.004322,0.002641,0.000412,-0.002110,0.001999,0.001629,-0.001245,-0.004240,0.002654,0.003382,0.002480,-0.003738,0.000746,0.006204,0.002879,0.006124,-0.001516,-0.000055,0.000755,-0.000898,-0.000897,0.001713,-0.004371,-0.008245,-0.002144,-0.000869,0.000077,-0.000639,0.004074,0.005151,-0.000592,-0.005181,0.003074,-0.001517,-0.002931,0.001037,0.001680,0.001471,-0.001342,-0.004828,0.002770,0.006104,-0.000164,-0.000035,-0.001298,0.001881,0.006889,0.005181,-0.001751,0.000679
seq7050,0.087518,0.043759,0.029173,0.014586,0.000000,0.014586,0.029173,0.014586,0.014586,0.072932,0.102104,0.043759,0.043759,0.072932,0.029173,0.058345,0.014586,0.029173,0.043759,0.087518,0.002992,0.011576,-0.001136,0.004475,0.011448,0.010569,-0.007921,-0.010855,0.004869,0.006455,0.003957,0.009039,-0.000847,-0.000377,0.013366,0.013013,0.003707,0.006891,-0.000115,0.003553,-0.000379,0.005303,0.002793,0.010019,0.008786,0.007171,-0.001194,-0.000069,-0.000116,0.004165,0.004376,-0.000947,0.001266,0.005650,0.007304,0.008651,-0.000106,-0.005417,-0.000949,0.002310,-0.000157,0.002211,-0.002249,0.000663,-0.001861,0.004366,0.000281,0.000945,0.006728,0.006282,0.004220,0.006097,-0.002693,0.005424,-0.007020,-0.003614,-0.009787,-0.005993,0.002685,0.004191
seq7051,0.083641,0.035846,0.011949,0.071692,0.011949,0.035846,0.071692,0.071692,0.023897,0.047795,0.059744,0.107538,0.047795,0.035846,0.047795,0.047795,0.035846,0.011949,0.023897,0.071692,0.008360,0.004946,0.004551,-0.000128,0.003185,-0.002005,-0.000877,0.001363,-0.000927,-0.004472,-0.006761,-0.009036,0.004288,0.006573,0.002403,-0.002142,0.001670,0.003134,-0.006585,-0.008969,-0.006091,-0.008701,0.004056,-0.001003,0.005348,0.001138,-0.000015,-0.000142,0.007206,0.002203,0.019833,0.013417,0.007698,0.004284,0.001391,0.000124,0.001771,-0.001630,0.004798,0.003750,-0.003356,-0.000844,-0.004555,-0.008389,-0.005605,-0.000925,-0.003820,-0.009800,0.002986,0.006469,0.000712,-0.000160,-0.002021,-0.002813,0.001255,-0.002419,0.008669,0.006725,0.004307,-0.000320
seq7052,0.086530,0.061807,0.061807,0.086530,0.012361,0.037084,0.024723,0.098892,0.012361,0.061807,0.037084,0.049446,0.024723,0.049446,0.037084,0.037084,0.098892,0.000000,0.024723,0.086530,0.000500,0.005944,-0.002337,-0.009865,0.002694,-0.003155,-0.000986,-0.000103,-0.001269,-0.000222,-0.002835,-0.008258,0.006185,0.001528,0.004206,0.005716,0.000449,0.003924,0.001664,0.001341,-0.002177,0.000964,-0.008693,-0.004219,0.003812,0.008137,0.000268,0.003152,-0.001532,-0.001396,0.001905,-0.000776,0.003124,-0.001217,-0.008732,-0.009788,-0.003127,-0.002983,0.000433,0.001545,0.005276,-0.002984,0.007145,0.007630,0.015129,0.014142,0.014230,0.006764,-0.011827,-0.011296,0.004849,-0.001717,-0.002587,-0.004845,-0.003192,-0.007914,0.002685,-0.010138,0.002974,0.002940
seq7053,0.086530,0.061807,0.061807,0.086530,0.012361,0.037084,0.024723,0.098892,0.012361,0.061807,0.037084,0.049446,0.024723,0.049446,0.037084,0.037084,0.098892,0.000000,0.024723,0.086530,0.000500,0.005944,-0.002337,-0.009865,0.002694,-0.003155,-0.000986,-0.000103,-0.001269,-0.000222,-0.002835,-0.008258,0.006185,0.001528,0.004206,0.005716,0.000449,0.003924,0.001664,0.001341,-0.002177,0.000964,-0.008693,-0.004219,0.003812,0.008137,0.000268,0.003152,-0.001532,-0.001396,0.001905,-0.000776,0.003124,-0.001217,-0.008732,-0.009788,-0.003127,-0.002983,0.000433,0.001545,0.005276,-0.002984,0.007145,0.007630,0.015129,0.014142,0.014230,0.006764,-0.011827,-0.011296,0.004849,-0.001717,-0.002587,-0.004845,-0.003192,-0.007914,0.002685,-0.010138,0.002974,0.002940
seq7054,0.050508,0.025254,0.075761,0.050508,0.000000,0.075761,0.063134,0.075761,0.050508,0.088388,0.126269,0.075761,0.012627,0.012627,0.000000,0.063134,0.063134,0.012627,0.050508,0.037881,-0.005500,0.000074,-0.009905,-0.010204,0.004236,0.003337,0.008123,0.008441,-0.013243,-0.018399,-0.012058,-0.011154,0.012526,0.004082,-0.002697,0.005330,-0.010161,-0.017488,0.004836,0.004044,0.014149,0.016492,-0.005140,-0.002633,-0.007931,-0.008571,0.010356,0.011285,0.005526,0.008753,-0.002458,-0.003357,-0.003441,-0.003273,0.006140,0.007035,-0.000365,-0.003193,-0.013935,-0.017470,-0.001137,0.002125,0.009827,0.011067,-0.001279,-0.005730,-0.014324,-0.008452,0.021117,0.018035,0.014607,0.007839,-0.012934,-0.008631,-0.005935,-0.008915,0.012200,0.005243,0.006898,-0.003963
seq7055,0.052088,0.039066,0.052088,0.104176,0.000000,0.013022,0.052088,0.052088,0.052088,0.052088,0.091154,0.039066,0.026044,0.039066,0.091154,0.091154,0.078132,0.026044,0.039066,0.052088,-0.001902,-0.008025,-0.001227,-0.003740,0.005510,0.000903,-0.004183,-0.006675,-0.002549,-0.000166,0.000291,0.000850,-0.003534,0.000041,0.004153,-0.002297,-0.000268,-0.005467,-0.004817,-0.001919,-0.002585,-0.002467,0.007057,0.007302,-0.001484,-0.000694,0.006844,0.006083,-0.015605,-0.010990,-0.003296,-0.005203,0.000676,0.002738,-0.004524,-0.002172,0.006900,0.006797,0.010164,0.002921,0.007482,0.005230,-0.005715,-0.011885,-0.000907,-0.000207,0.001932,0.010558,-0.004568,-0.001369,0.006856,0.009304,-0.013081,-0.007424,0.002892,-0.006905,0.007647,0.002814,-0.010886,-0.006970
seq7056,0.066737,0.033368,0.044491,0.077860,0.000000,0.011123,0.111228,0.033368,0.022246,0.077860,0.055614,0.077860,0.033368,0.044491,0.000000,0.033368,0.055614,0.000000,0.022246,0.088983,0.006048,-0.003317,0.002282,-0.001536,0.008606,0.003607,-0.002878,-0.002620,-0.009519,-0.011471,0.000265,-0.003868,0.004243,0.001347,0.010129,0.000741,0.007114,-0.000209,0.012081,0.004469,0.003440,0.004016,0.010843,0.002516,0.008247,0.002719,-0.002991,-0.002487,0.016113,0.004101,0.005924,0.004404,0.005895,-0.006644,0.013509,0.000869,0.007361,-0.000348,-0.000515,-0.004855,0.002178,0.005000,-0.008022,-0.009607,0.003578,0.002835,0.010164,0.000201,0.011205,0.003826,-0.002756,-0.000249,0.015130,0.004649,0.010532,0.011427,-0.014222,-0.014973,-0.007351,-0.011004
seq7057,0.062908,0.037745,0.037745,0.075490,0.000000,0.012582,0.088072,0.050327,0.025163,0.088072,0.100654,0.050327,0.050327,0.062908,0.050327,0.062908,0.100654,0.000000,0.025163,0.025163,0.006538,0.002379,0.002840,-0.000073,0.007988,0.006390,-0.008662,-0.011599,-0.010604,-0.010966,-0.003897,-0.007500,-0.010858,-0.014100,-0.002110,-0.000471,0.009049,0.009467,0.000225,-0.002766,-0.000585,0.006039,0.012188,0.012292,-0.002642,-0.005034,0.002688,0.008299,-0.000384,-0.000300,-0.008069,-0.002998,0.005618,0.010607,-0.004931,-0.008048,-0.010113,-0.010143,-0.000124,0.006266,-0.001043,-0.009226,-0.000569,-0.002452,0.007958,0.008372,0.002752,-0.001791,0.000995,0.007893,0.013921,0.012580,0.000406,-0.001860,-0.005356,-0.001265,0.001800,-0.002341,-0.002841,-0.006366
