Feature,[G7.1.1.1],[G7.1.1.2],[G7.1.1.3],[G7.1.1.4],[G7.1.1.5],[G7.1.1.6],[G7.1.1.7],[G7.1.1.8],[G7.1.1.9],[G7.1.1.10],[G7.1.1.11],[G7.1.1.12],[G7.1.1.13],[G7.1.1.14],[G7.1.1.15],[G7.1.1.16],[G7.1.1.17],[G7.1.1.18],[G7.1.1.19],[G7.1.1.20],[G7.1.1.21],[G7.1.1.22],[G7.1.1.23],[G7.1.1.24],[G7.1.1.25],[G7.1.1.26],[G7.1.1.27],[G7.1.1.28],[G7.1.1.29],[G7.1.1.30],[G7.1.1.31],[G7.1.1.32],[G7.1.1.33],[G7.1.1.34],[G7.1.1.35],[G7.1.1.36],[G7.1.1.37],[G7.1.1.38],[G7.1.1.39],[G7.1.1.40],[G7.1.1.41],[G7.1.1.42],[G7.1.1.43],[G7.1.1.44],[G7.1.1.45],[G7.1.1.46],[G7.1.1.47],[G7.1.1.48],[G7.1.1.49],[G7.1.1.50],[G7.1.1.51],[G7.1.1.52],[G7.1.1.53],[G7.1.1.54],[G7.1.1.55],[G7.1.1.56],[G7.1.1.57],[G7.1.1.58],[G7.1.1.59],[G7.1.1.60],[G7.1.1.61],[G7.1.1.62],[G7.1.1.63],[G7.1.1.64],[G7.1.1.65],[G7.1.1.66],[G7.1.1.67],[G7.1.1.68],[G7.1.1.69],[G7.1.1.70],[G7.1.1.71],[G7.1.1.72],[G7.1.1.73],[G7.1.1.74],[G7.1.1.75],[G7.1.1.76],[G7.1.1.77],[G7.1.1.78],[G7.1.1.79],[G7.1.1.80]
seq28,0.060344,0.010057,0.050287,0.080458,0.020115,0.040229,0.130745,0.070401,0.010057,0.010057,0.060344,0.040229,0.010057,0.030172,0.010057,0.080458,0.010057,0.010057,0.020115,0.050287,0.008642,0.003710,0.009696,0.001901,0.006691,0.001875,0.009996,-0.000724,0.007977,0.006479,0.008406,-0.000593,0.006786,-0.002080,0.000046,-0.006504,-0.003207,-0.008648,-0.003099,-0.006950,0.009466,-0.001160,-0.005059,-0.004290,0.001217,-0.000796,-0.005235,-0.005308,0.004450,-0.004268,0.001552,0.000324,0.012022,0.006415,0.002983,0.005983,0.010647,0.001116,0.003933,0.000243,0.012175,0.005415,0.019931,0.007174,0.011571,0.004325,0.014864,0.006819,0.001000,-0.001988,0.009372,-0.001722,0.011144,0.002096,0.010890,0.003721,0.001386,-0.000002,0.006049,-0.003443
seq29,0.081286,0.045159,0.027095,0.036127,0.000000,0.027095,0.072255,0.054191,0.000000,0.036127,0.000000,0.099350,0.027095,0.027095,0.045159,0.072255,0.018064,0.009032,0.018064,0.027095,0.006803,0.001352,0.010310,0.007636,0.009544,0.001929,0.001584,-0.004861,0.007254,0.002626,0.006198,-0.002219,-0.001192,-0.005130,0.012886,0.010828,0.007691,0.001052,0.014330,0.007649,0.011987,0.000576,0.011995,-0.001729,0.002479,-0.006714,0.010087,0.004952,-0.002128,-0.004026,0.009916,0.003277,0.005577,0.005307,0.005818,-0.000135,0.009677,0.006275,0.005884,-0.002436,0.004461,-0.000372,0.020896,0.011938,0.002998,-0.001463,0.011899,0.008054,0.009475,0.005288,0.007801,0.005700,0.006155,0.003228,0.010702,0.003774,-0.000086,0.002050,0.000553,-0.008504
seq30,0.101514,0.033838,0.033838,0.090235,0.000000,0.045117,0.033838,0.090235,0.011279,0.022559,0.033838,0.101514,0.011279,0.022559,0.101514,0.045117,0.022559,0.022559,0.067676,0.011279,0.005670,0.003685,-0.002553,-0.008987,0.013006,0.007614,0.007689,0.000721,-0.006874,-0.006374,-0.005075,-0.004759,0.009774,0.000996,0.001954,0.001969,0.003812,-0.000245,0.003267,0.002008,0.011026,0.007041,0.003597,0.000334,-0.004956,-0.008730,0.002647,0.000412,-0.002552,0.003878,-0.008275,-0.007930,-0.000857,-0.003246,0.008213,0.012709,-0.001556,0.000184,0.002033,-0.006660,0.008928,0.008920,0.006499,0.000511,-0.004510,0.000082,0.000440,0.007131,0.009857,0.001058,0.006822,0.006385,-0.004321,-0.005505,0.001889,-0.006693,0.014377,0.007020,0.000533,0.003625
seq31,0.128159,0.058254,0.034952,0.081556,0.000000,0.034952,0.034952,0.093206,0.011651,0.011651,0.058254,0.081556,0.011651,0.023302,0.104857,0.046603,0.023302,0.011651,0.069905,0.011651,0.006827,0.005201,0.000138,-0.006543,0.013045,0.008082,0.003549,-0.003075,-0.007347,-0.008320,-0.005916,-0.008161,0.004867,-0.004237,0.001091,0.000360,0.004421,0.002134,0.005169,0.005419,0.010347,0.008700,0.004787,-0.000849,-0.003668,-0.008150,0.001512,0.000036,-0.001629,0.007261,-0.008799,-0.008627,-0.005633,-0.008194,0.008150,0.010498,-0.003975,-0.000293,0.001497,-0.005939,0.010850,0.012374,0.003999,0.000323,-0.005195,-0.001634,0.001045,0.007204,0.006606,-0.000969,0.004004,0.007212,-0.003543,-0.003805,0.001963,-0.010542,0.011302,0.005534,0.004676,0.002797
seq32,0.076562,0.076562,0.000000,0.089323,0.012760,0.051042,0.038281,0.063802,0.000000,0.025521,0.153125,0.038281,0.012760,0.025521,0.102083,0.089323,0.038281,0.051042,0.012760,0.063802,0.000553,-0.006525,-0.008643,-0.007757,0.011391,0.013442,-0.009140,-0.015597,-0.013673,-0.005818,-0.000315,0.003329,-0.005883,-0.008681,-0.002546,-0.001762,0.009420,-0.001816,0.007264,0.000717,-0.002824,0.000751,-0.002386,0.009794,0.003367,-0.004099,-0.004428,-0.006144,0.005547,0.002989,0.005804,-0.004348,-0.005232,-0.003089,-0.005375,0.000089,0.006292,0.003576,-0.013838,-0.013768,-0.009467,-0.008650,0.005142,0.005775,0.001290,0.001008,0.012406,0.014157,0.010912,0.002574,-0.002743,-0.003026,0.005106,0.010296,0.001593,0.001915,-0.009254,-0.003840,0.005968,0.007367
seq33,0.115162,0.071976,0.086371,0.014395,0.000000,0.115162,0.071976,0.100767,0.014395,0.057581,0.086371,0.028790,0.043186,0.028790,0.014395,0.100767,0.043186,0.000000,0.000000,0.043186,-0.006247,-0.003520,0.000543,0.004702,0.000719,0.002215,0.011661,0.013434,-0.004626,-0.006593,0.000541,-0.003050,-0.004772,-0.005389,0.010557,0.013201,-0.005271,-0.012020,-0.009188,-0.011250,0.000628,-0.007779,0.013350,0.009814,-0.010257,-0.009652,0.000702,-0.002622,0.001369,0.005094,0.011723,0.011362,-0.005182,-0.012985,-0.001707,0.003761,0.000775,0.000150,0.014053,0.019910,-0.004676,-0.014638,0.003107,0.001889,-0.001744,-0.007854,0.012517,0.008222,-0.009789,-0.018096,-0.002941,-0.009754,0.000529,-0.006737,0.010530,0.004499,-0.006607,-0.018657,-0.003521,-0.000890
seq34,0.127900,0.038370,0.038370,0.076740,0.000000,0.025580,0.012790,0.102320,0.115110,0.025580,0.051160,0.025580,0.063950,0.000000,0.153480,0.038370,0.012790,0.000000,0.051160,0.063950,0.005206,0.005281,-0.002144,-0.005358,0.006893,0.005503,-0.000123,-0.001310,-0.000878,-0.004513,0.002253,0.001140,-0.003048,-0.000861,-0.000564,-0.001691,0.001696,-0.000560,-0.002833,-0.003774,0.002251,0.001920,0.001732,-0.001610,-0.002399,-0.003681,-0.002506,-0.008681,-0.001108,-0.003279,0.001797,0.003285,-0.004712,-0.001369,-0.000750,0.002917,0.002757,0.000660,-0.003540,0.000233,-0.003361,-0.000169,0.005754,0.002542,-0.002683,-0.005286,-0.000688,0.001678,-0.000361,0.003097,-0.005559,0.000450,0.002075,0.008807,0.005305,0.009514,-0.004835,-0.009941,-0.006199,-0.007574
seq35,0.068370,0.041022,0.068370,0.082044,0.013674,0.041022,0.095718,0.013674,0.027348,0.068370,0.136739,0.082044,0.041022,0.013674,0.041022,0.054696,0.013674,0.000000,0.013674,0.068370,0.002715,-0.004249,0.004173,-0.002047,0.001558,-0.003154,-0.004984,-0.002299,0.001962,0.003593,-0.021345,-0.018836,0.003477,0.001217,0.007953,0.009142,0.009645,0.006755,0.003353,0.002210,0.004395,0.000817,0.009744,0.012036,-0.006538,-0.007074,0.002277,-0.004092,-0.004056,-0.003316,-0.002512,-0.005944,0.003702,0.004080,-0.006562,-0.008121,0.016459,0.010042,0.006736,-0.003742,0.000683,0.001352,0.018263,0.009716,0.011444,0.005815,0.007415,-0.001124,-0.013270,-0.014379,-0.002879,0.000739,0.003409,-0.000437,-0.008938,-0.007211,-0.006360,-0.007429,0.001613,-0.002113
seq36,0.088278,0.100889,0.025222,0.088278,0.000000,0.012611,0.063056,0.075667,0.000000,0.050445,0.113501,0.025222,0.025222,0.037834,0.075667,0.075667,0.063056,0.000000,0.012611,0.063056,0.001137,-0.008893,-0.000806,-0.006152,0.000916,0.005857,-0.005433,-0.013011,0.003176,0.001538,0.005795,-0.003205,0.010239,0.012627,0.013857,0.013511,-0.001812,-0.014614,0.003946,0.006051,-0.002492,0.003668,-0.000202,-0.009830,-0.001659,0.000082,0.001215,0.002541,0.008217,0.009825,0.001727,-0.008864,0.003818,0.004375,0.000745,0.001282,-0.006388,-0.012604,0.007275,0.005006,-0.012427,-0.019429,-0.007400,-0.003449,0.010009,0.008915,0.003905,-0.011183,0.014489,0.026446,-0.007944,-0.008359,-0.009077,-0.009784,0.000474,0.003585,-0.005248,-0.012647,0.005005,0.005378
seq37,0.048527,0.024263,0.016176,0.008088,0.000000,0.072790,0.032351,0.032351,0.016176,0.024263,0.024263,0.121317,0.008088,0.000000,0.024263,0.072790,0.064702,0.008088,0.024263,0.024263,0.006988,0.002594,0.008422,0.010253,0.002740,0.000231,0.009056,0.009743,0.005490,0.004651,0.006654,0.005354,0.003456,0.003399,0.008156,0.005024,0.004673,0.007160,0.007183,0.007154,0.002696,0.001307,0.008118,0.006336,0.007410,0.003201,0.013277,0.011465,0.006156,0.002746,0.005025,0.004232,0.004814,0.004010,0.010522,0.011458,0.010426,0.011163,0.007955,0.008381,0.009128,0.008552,0.009372,0.004428,0.007934,0.007997,0.004356,0.004903,0.001464,0.002273,0.003934,0.003006,0.006422,0.004062,0.001324,0.003242,0.005744,0.001139,0.001218,0.003405
seq38,0.176888,0.113714,0.000000,0.063174,0.000000,0.037905,0.063174,0.075809,0.037905,0.063174,0.101079,0.037905,0.012635,0.037905,0.000000,0.050540,0.075809,0.000000,0.037905,0.025270,0.004985,0.005022,-0.002502,-0.001273,0.003759,0.003304,0.007209,0.013115,0.005324,0.007123,-0.008678,-0.011863,-0.010152,-0.008814,0.005041,-0.000605,0.004950,-0.002726,0.000851,-0.010489,0.002445,-0.006229,0.005771,0.001673,-0.004578,-0.002383,0.005398,0.007409,0.005589,0.004863,-0.002873,-0.000224,0.005709,-0.000647,-0.007950,-0.006456,0.003553,0.004630,0.007874,0.004518,0.001653,0.002274,-0.004889,-0.004751,0.001443,-0.002021,-0.006154,-0.002289,0.003873,0.002885,-0.003641,-0.008426,-0.008177,-0.000587,-0.005071,-0.007533,-0.001349,-0.005649,0.005033,0.000909
seq39,0.052091,0.065113,0.039068,0.078136,0.013023,0.052091,0.104181,0.052091,0.013023,0.078136,0.104181,0.026045,0.052091,0.039068,0.078136,0.039068,0.013023,0.026045,0.013023,0.104181,0.006607,0.008934,-0.008639,-0.015228,-0.002210,-0.001325,-0.004708,-0.002137,0.008215,0.000723,0.002278,0.008148,0.001349,-0.000513,0.003574,-0.002080,-0.006443,0.000686,-0.001912,-0.007555,-0.007556,-0.010667,0.002598,0.015013,0.006739,0.004385,-0.005628,-0.013279,-0.003920,-0.001764,-0.005809,-0.003597,-0.004623,-0.008569,-0.004057,-0.005894,0.000902,-0.002106,-0.007135,-0.001888,-0.000608,-0.001950,0.012389,0.005829,-0.001969,-0.006174,-0.005383,-0.007178,0.006690,0.006896,-0.006541,-0.002954,0.005925,-0.002538,0.002507,0.000897,0.000326,0.005894,0.003697,0.011526
seq40,0.016331,0.057160,0.024497,0.089822,0.016331,0.024497,0.057160,0.032663,0.032663,0.024497,0.048994,0.057160,0.016331,0.000000,0.024497,0.032663,0.032663,0.016331,0.024497,0.024497,0.008163,0.005591,0.011006,0.000767,0.009752,0.002062,0.007206,0.006313,0.005748,0.003672,-0.000746,-0.004419,0.005505,0.000949,0.007961,0.006136,0.010610,0.006471,0.008270,0.008979,0.013061,0.009825,0.015430,0.008346,0.006542,0.000468,0.010989,-0.001389,0.007045,0.000624,0.002877,0.002832,0.011645,0.006123,-0.001625,-0.003293,0.007368,0.002459,0.007540,0.007312,0.006895,0.006359,0.012023,0.007051,-0.000141,-0.004284,0.004562,-0.000505,0.011555,0.004734,0.006024,0.000118,0.006387,0.003463,0.009936,0.009053,0.017018,0.012259,0.006221,0.003841
seq41,0.081980,0.100198,0.000000,0.009109,0.000000,0.045545,0.027327,0.045545,0.009109,0.027327,0.054653,0.109307,0.009109,0.027327,0.045545,0.045545,0.054653,0.000000,0.009109,0.027327,0.001567,0.002741,-0.005563,-0.016958,0.006352,0.009970,0.009193,0.009971,0.003836,-0.001703,0.005870,0.000263,0.005760,-0.003264,0.002262,-0.001196,0.008377,0.009510,0.013204,0.010844,-0.001741,-0.002951,-0.002383,-0.001381,0.017549,0.019090,0.010884,0.011335,0.000457,0.001111,0.011286,0.011858,0.004251,0.003797,-0.005548,-0.009063,0.013049,0.010003,0.009396,0.006155,0.001887,-0.004649,0.006019,-0.000737,0.011807,0.018337,0.007451,0.008062,-0.002575,-0.012236,0.009999,0.009866,0.011012,0.012972,0.002002,-0.002677,0.004745,-0.000462,0.006362,0.005916
seq42,0.091380,0.109656,0.000000,0.009138,0.000000,0.045690,0.027414,0.045690,0.009138,0.027414,0.054828,0.100518,0.009138,0.018276,0.045690,0.027414,0.063966,0.000000,0.018276,0.027414,0.001395,0.004062,-0.005228,-0.013578,0.006252,0.009780,0.008480,0.009313,0.002691,-0.001606,0.005399,-0.000897,0.005789,-0.002913,0.001502,-0.003188,0.008063,0.008705,0.013626,0.013279,-0.001987,-0.002640,-0.002441,-0.001189,0.016835,0.018012,0.009944,0.012705,0.000361,0.004254,0.011348,0.013436,0.004099,0.003809,-0.006563,-0.009183,0.012959,0.010007,0.008845,0.004533,0.001374,-0.005400,0.005234,-0.001926,0.011839,0.017696,0.007545,0.008198,-0.002892,-0.011547,0.010121,0.010064,0.010258,0.014315,0.001203,-0.001147,0.004709,-0.002864,0.006214,0.007898
seq43,0.091380,0.109656,0.000000,0.009138,0.000000,0.045690,0.027414,0.045690,0.009138,0.027414,0.054828,0.100518,0.009138,0.018276,0.045690,0.027414,0.063966,0.000000,0.018276,0.027414,0.001395,0.004062,-0.005228,-0.013578,0.006252,0.009780,0.008480,0.009313,0.002691,-0.001606,0.005399,-0.000897,0.005789,-0.002913,0.001502,-0.003188,0.008063,0.008705,0.013626,0.013279,-0.001987,-0.002640,-0.002441,-0.001189,0.016835,0.018012,0.009944,0.012705,0.000361,0.004254,0.011348,0.013436,0.004099,0.003809,-0.006563,-0.009183,0.012959,0.010007,0.008845,0.004533,0.001374,-0.005400,0.005234,-0.001926,0.011839,0.017696,0.007545,0.008198,-0.002892,-0.011547,0.010121,0.010064,0.010258,0.014315,0.001203,-0.001147,0.004709,-0.002864,0.006214,0.007898
seq44,0.080689,0.107586,0.000000,0.008965,0.000000,0.044827,0.026896,0.044827,0.008965,0.026896,0.053793,0.098620,0.008965,0.017931,0.044827,0.035862,0.062758,0.000000,0.017931,0.026896,0.001372,0.003959,-0.005137,-0.013748,0.006212,0.009478,0.008527,0.009304,0.003339,0.000048,0.005620,-0.000520,0.005672,-0.003165,0.001806,-0.002331,0.008259,0.009638,0.013093,0.012649,-0.001757,-0.001947,-0.002320,-0.000842,0.016934,0.018132,0.010130,0.013646,0.000220,0.003616,0.011061,0.012597,0.004232,0.003948,-0.005988,-0.008011,0.013173,0.009947,0.008437,0.003778,0.001863,-0.003910,0.006039,0.000210,0.011777,0.018566,0.007422,0.008167,-0.002389,-0.010478,0.010070,0.010450,0.010530,0.014929,0.001655,-0.000666,0.004880,-0.001939,0.005792,0.006734
seq45,0.075256,0.112884,0.009407,0.009407,0.009407,0.047035,0.028221,0.037628,0.009407,0.028221,0.056442,0.084663,0.009407,0.018814,0.047035,0.037628,0.084663,0.000000,0.018814,0.028221,0.000902,0.003454,-0.005975,-0.013319,0.005966,0.010480,0.006851,0.006723,0.006205,0.001311,0.000997,-0.003926,0.004662,-0.001626,0.002399,-0.000795,0.008765,0.009941,0.011437,0.013492,-0.003440,-0.002588,0.000861,0.004895,0.015209,0.016646,0.007892,0.009423,0.001044,0.008770,0.006204,0.006723,0.001299,-0.000463,-0.000841,-0.006033,0.007317,0.004756,0.005342,0.004800,0.004679,0.001284,0.007130,0.007632,0.003724,0.008168,0.009524,0.013737,0.004810,0.003381,0.002188,0.000757,0.004451,0.005318,0.001500,-0.002832,0.002928,0.003207,0.001548,0.008544
seq46,0.085956,0.105058,0.000000,0.009551,0.009551,0.047754,0.028652,0.047754,0.009551,0.028652,0.057304,0.114609,0.009551,0.019101,0.047754,0.019101,0.066855,0.000000,0.019101,0.038203,0.001178,0.003810,-0.006589,-0.014850,0.006226,0.009842,0.008532,0.009449,0.001671,-0.001591,0.005208,-0.000482,0.005993,-0.003121,0.001261,-0.003752,0.007641,0.007782,0.013623,0.012840,-0.002728,-0.004153,-0.003810,-0.003032,0.017539,0.018557,0.009277,0.011314,-0.000222,0.004313,0.011150,0.011893,0.003776,0.002638,-0.006602,-0.010828,0.011724,0.009038,0.009290,0.005257,0.000344,-0.007010,0.004694,-0.002546,0.012623,0.016952,0.006303,0.004771,-0.003547,-0.011086,0.010340,0.008486,0.011011,0.013272,0.000009,-0.002205,0.004095,-0.004019,0.006890,0.007503
seq47,0.086442,0.086442,0.049395,0.049395,0.000000,0.074093,0.086442,0.012349,0.074093,0.037046,0.148186,0.049395,0.024698,0.061744,0.024698,0.024698,0.024698,0.000000,0.012349,0.061744,-0.003926,-0.004368,0.005503,-0.007974,0.007743,0.000797,-0.004524,-0.002942,0.000310,0.004306,0.000218,0.000472,-0.001847,-0.007725,0.002151,0.005438,-0.001625,-0.004796,0.008295,0.003500,0.006610,-0.001156,0.004565,0.004648,-0.002177,-0.000282,0.000521,-0.004379,-0.001669,0.001453,-0.000115,0.000299,0.014392,0.008805,0.002870,0.008351,-0.009279,-0.013675,0.003546,-0.005550,-0.007616,0.000995,-0.003664,0.000477,-0.002187,-0.008661,-0.007682,-0.009177,-0.000969,-0.005439,-0.004542,-0.007563,0.011043,0.008349,0.009259,0.010697,0.005969,0.002328,0.000325,0.003367
seq48,0.042076,0.000000,0.000000,0.084153,0.000000,0.000000,0.147268,0.147268,0.157787,0.052596,0.021038,0.000000,0.021038,0.000000,0.021038,0.021038,0.063115,0.000000,0.010519,0.052596,0.010544,0.001882,0.015021,0.003954,0.014709,0.003886,0.005323,-0.003239,0.013783,0.006546,0.004575,-0.001677,0.013990,0.002823,0.008043,0.001011,0.003880,-0.002991,0.014307,0.002891,-0.004643,-0.005996,0.006631,-0.001391,0.002177,-0.000310,0.002438,-0.001109,0.009297,-0.000031,-0.000025,-0.003493,0.002336,-0.004842,0.000532,-0.004383,0.003514,0.001912,0.002507,0.000191,-0.000400,0.000645,0.006103,0.002829,0.001641,-0.000208,0.007818,0.005282,0.001861,-0.001176,-0.000538,0.001668,-0.001949,0.001085,-0.000363,0.000806,0.004954,0.004022,0.000418,-0.000600
seq49,0.157562,0.067526,0.022509,0.056272,0.022509,0.056272,0.078781,0.067526,0.000000,0.000000,0.067526,0.022509,0.022509,0.022509,0.067526,0.078781,0.022509,0.011254,0.011254,0.045018,0.007225,0.008992,0.006640,0.007563,0.010568,0.011924,-0.003048,-0.001811,0.008614,0.007275,0.004136,-0.003845,0.002842,-0.003227,0.000031,-0.004550,-0.005433,-0.012342,0.002484,-0.006316,-0.001952,-0.006543,0.006385,-0.002992,0.000187,-0.001869,-0.002468,-0.005653,0.003391,-0.003123,-0.000863,-0.003838,0.001524,-0.005448,0.007951,-0.000083,0.003007,-0.000756,0.005142,-0.005346,-0.000403,-0.005941,-0.005430,-0.007901,0.003554,-0.003422,0.008181,0.009067,0.005066,0.004125,0.007539,-0.002430,0.004645,0.007901,0.005165,0.007200,0.005533,0.011159,0.010507,0.011158
seq50,0.044830,0.000000,0.022415,0.000000,0.011207,0.033622,0.033622,0.089659,0.022415,0.022415,0.067244,0.000000,0.022415,0.033622,0.201733,0.156903,0.067244,0.000000,0.033622,0.033622,0.001882,0.003452,0.001069,0.004473,0.002191,0.000693,0.002155,0.002976,0.003031,0.002952,0.001417,0.003550,0.003831,0.004014,0.003996,0.003048,-0.000148,0.003849,-0.000335,0.002764,0.002786,0.004786,0.000874,0.002784,0.002337,0.005417,-0.001295,0.000798,0.001072,0.002953,0.000718,0.001153,0.000008,0.003461,0.001755,0.001892,-0.000129,0.003307,0.000524,0.002143,-0.002271,0.001814,0.000583,0.002483,0.000567,0.003840,0.000487,0.001333,0.000871,0.000847,0.000248,0.000637,0.000355,0.001959,-0.001187,0.002293,0.000728,-0.000964,-0.001697,0.002283
seq51,0.072337,0.036168,0.024112,0.060281,0.012056,0.048224,0.048224,0.072337,0.000000,0.072337,0.108505,0.072337,0.024112,0.012056,0.012056,0.072337,0.084393,0.012056,0.024112,0.072337,0.008424,0.009302,0.002458,0.003720,0.004260,0.003836,-0.003993,-0.009692,-0.006143,-0.007509,-0.011007,-0.007640,-0.005114,-0.007323,0.007186,0.008109,-0.002173,0.000465,0.004162,0.000541,0.005253,0.009993,-0.002061,-0.003317,-0.012227,-0.016325,-0.009073,-0.007235,-0.000655,-0.010322,-0.007065,-0.008806,0.002874,0.004653,0.007373,0.003450,0.000062,0.007818,0.004053,0.003894,0.001513,-0.004942,0.006237,0.006390,-0.009426,-0.006914,-0.004214,-0.006168,0.008157,0.001345,0.014190,0.011803,0.014408,0.007942,0.010834,0.005287,0.013883,0.011641,0.007660,0.005796
seq52,0.085535,0.036658,0.085535,0.048877,0.036658,0.012219,0.097754,0.024439,0.024439,0.097754,0.073316,0.061097,0.024439,0.024439,0.036658,0.097754,0.048877,0.000000,0.000000,0.061097,0.006876,-0.000184,-0.003333,-0.012143,0.000765,0.000665,0.002462,0.003843,-0.000114,0.002779,-0.000292,-0.003186,0.006994,0.000776,0.004401,0.004405,0.002542,0.000341,-0.000661,-0.004524,0.003131,0.000948,-0.004928,-0.006423,-0.001827,-0.004629,0.000622,-0.007042,0.002984,0.001905,-0.002550,-0.007271,0.001892,-0.005024,-0.004242,0.002070,-0.001966,-0.007162,0.000628,-0.005066,0.002297,0.005916,0.000395,0.002625,-0.004456,-0.005979,-0.000531,-0.006251,0.004955,0.005620,0.010149,0.008583,0.000716,-0.001591,0.013627,0.012946,0.003048,0.004665,0.001170,-0.003909
seq53,0.074226,0.010604,0.021208,0.053019,0.010604,0.063623,0.106038,0.021208,0.010604,0.053019,0.074226,0.095434,0.010604,0.010604,0.021208,0.095434,0.042415,0.021208,0.010604,0.042415,0.002393,0.000802,0.000844,-0.000372,-0.004730,-0.006946,0.001011,-0.003300,0.001232,-0.000614,0.002472,0.000073,0.018823,0.015075,0.009182,0.002512,0.004034,0.001009,0.005596,0.000013,-0.000486,-0.001607,0.003949,-0.001787,0.005820,-0.000733,0.009633,0.010425,0.002659,-0.000732,-0.002216,0.000196,0.009061,-0.000861,0.019305,0.005259,-0.004875,-0.004539,0.009295,-0.001975,0.006692,0.011030,0.010896,0.004041,-0.000348,-0.001282,0.002973,-0.006031,0.010059,0.001114,0.004321,-0.004849,0.007662,-0.000542,0.003187,0.000195,0.001867,-0.003188,0.001134,-0.002129
seq54,0.126592,0.101274,0.063296,0.037978,0.000000,0.037978,0.088614,0.075955,0.012659,0.088614,0.088614,0.025318,0.025318,0.012659,0.000000,0.075955,0.050637,0.000000,0.000000,0.075955,-0.012029,-0.018177,0.009680,0.005925,0.000872,-0.001325,0.011936,0.012609,0.004757,-0.002198,-0.005991,-0.006549,0.010310,0.011558,0.002303,-0.007718,0.002654,-0.008983,0.000638,-0.008735,0.008458,0.012137,-0.001589,-0.008967,0.000036,0.001991,-0.006379,-0.006348,0.005639,0.002279,0.003391,-0.001652,-0.001191,-0.009445,-0.001485,-0.002078,0.006509,0.006391,-0.005037,-0.011274,0.004551,0.009000,-0.004766,-0.014123,0.002541,0.011215,-0.005617,-0.006531,0.001866,0.008113,0.002066,-0.002787,0.003169,0.009493,-0.003450,-0.009506,0.001909,-0.006244,0.005542,0.013221
seq55,0.177078,0.000000,0.023610,0.023610,0.000000,0.106247,0.059026,0.094442,0.000000,0.035416,0.059026,0.094442,0.035416,0.000000,0.070831,0.047221,0.059026,0.011805,0.011805,0.035416,-0.003653,-0.001190,0.002649,0.002529,0.003090,0.003459,0.003393,0.001275,0.000813,0.002693,0.002641,-0.000574,0.001748,-0.002150,0.001471,0.000289,0.006206,0.004344,-0.002951,-0.007792,0.000967,-0.002880,0.003663,0.001769,-0.000202,-0.005409,-0.001000,-0.000327,0.003887,-0.000041,0.000911,0.001635,0.000975,-0.002490,0.002737,0.002503,0.006540,0.003590,-0.004054,-0.000661,0.004141,0.002099,0.001389,-0.004032,0.003889,0.006925,-0.000653,-0.003586,0.001760,0.000758,0.003299,-0.000159,0.002682,-0.000901,0.001887,0.003173,0.002991,0.003200,-0.002179,-0.001502
seq56,0.024938,0.049877,0.024938,0.062346,0.000000,0.062346,0.099754,0.024938,0.012469,0.049877,0.087284,0.037408,0.012469,0.087284,0.062346,0.062346,0.049877,0.037408,0.024938,0.124692,-0.006813,-0.004090,-0.003653,-0.005243,0.001650,-0.000331,0.004713,0.005292,-0.013939,-0.011069,-0.006237,-0.006072,-0.007424,0.001500,0.017089,0.020023,-0.008312,-0.006632,-0.004482,-0.006156,0.003382,0.012705,0.000493,-0.000996,-0.013950,-0.009143,0.008373,0.009198,-0.000526,0.003735,0.006320,0.006973,0.000226,-0.005163,0.010478,0.005934,-0.001840,0.005494,-0.004756,-0.006839,-0.007226,-0.004465,0.010633,0.009529,-0.015788,-0.004661,0.007514,-0.000340,0.004325,0.004001,0.008971,0.003560,-0.007646,-0.004214,-0.003234,0.000036,-0.011218,-0.006269,0.017795,0.011246
seq57,0.174943,0.049984,0.049984,0.012496,0.000000,0.000000,0.074976,0.012496,0.037488,0.074976,0.049984,0.074976,0.012496,0.024992,0.012496,0.099967,0.099967,0.012496,0.024992,0.099967,0.002337,0.000883,-0.006835,-0.007432,-0.000434,0.002675,-0.006071,-0.007221,-0.002179,-0.004938,-0.003371,-0.004291,-0.000257,0.004598,0.000780,0.001019,0.004439,0.002211,0.001547,0.000513,0.002587,0.004519,-0.008187,-0.011524,-0.005851,-0.005333,-0.001609,0.006719,-0.000768,0.003183,0.004057,0.003764,-0.001508,-0.008389,0.004619,0.005481,0.005075,0.000689,-0.003199,-0.009048,0.006168,0.008736,0.003129,0.000010,-0.006785,-0.005635,0.009574,0.006943,-0.000412,-0.005306,-0.001591,0.001801,0.005957,0.011132,0.006037,0.006160,0.007131,0.005406,-0.003782,-0.017597
