Feature,[G7.1.1.1],[G7.1.1.2],[G7.1.1.3],[G7.1.1.4],[G7.1.1.5],[G7.1.1.6],[G7.1.1.7],[G7.1.1.8],[G7.1.1.9],[G7.1.1.10],[G7.1.1.11],[G7.1.1.12],[G7.1.1.13],[G7.1.1.14],[G7.1.1.15],[G7.1.1.16],[G7.1.1.17],[G7.1.1.18],[G7.1.1.19],[G7.1.1.20],[G7.1.1.21],[G7.1.1.22],[G7.1.1.23],[G7.1.1.24],[G7.1.1.25],[G7.1.1.26],[G7.1.1.27],[G7.1.1.28],[G7.1.1.29],[G7.1.1.30],[G7.1.1.31],[G7.1.1.32],[G7.1.1.33],[G7.1.1.34],[G7.1.1.35],[G7.1.1.36],[G7.1.1.37],[G7.1.1.38],[G7.1.1.39],[G7.1.1.40],[G7.1.1.41],[G7.1.1.42],[G7.1.1.43],[G7.1.1.44],[G7.1.1.45],[G7.1.1.46],[G7.1.1.47],[G7.1.1.48],[G7.1.1.49],[G7.1.1.50],[G7.1.1.51],[G7.1.1.52],[G7.1.1.53],[G7.1.1.54],[G7.1.1.55],[G7.1.1.56],[G7.1.1.57],[G7.1.1.58],[G7.1.1.59],[G7.1.1.60],[G7.1.1.61],[G7.1.1.62],[G7.1.1.63],[G7.1.1.64],[G7.1.1.65],[G7.1.1.66],[G7.1.1.67],[G7.1.1.68],[G7.1.1.69],[G7.1.1.70],[G7.1.1.71],[G7.1.1.72],[G7.1.1.73],[G7.1.1.74],[G7.1.1.75],[G7.1.1.76],[G7.1.1.77],[G7.1.1.78],[G7.1.1.79],[G7.1.1.80]
seq6028,0.129932,0.047248,0.011812,0.059060,0.011812,0.047248,0.011812,0.059060,0.035436,0.023624,0.165368,0.047248,0.011812,0.000000,0.047248,0.082684,0.023624,0.023624,0.023624,0.082684,0.009146,0.008845,0.001815,-0.000517,0.001733,0.000920,-0.000449,0.001934,-0.000052,0.001929,-0.000223,-0.000623,-0.006819,-0.001835,-0.000169,0.002657,-0.005674,-0.002431,-0.005986,-0.007375,0.005648,0.001799,0.000812,0.001288,-0.000041,0.001909,0.004571,-0.001640,0.002501,0.003161,0.008979,0.008927,0.001952,0.005094,-0.002895,-0.008120,0.003843,-0.000436,0.004812,0.010221,-0.010278,-0.002599,-0.000954,0.007497,-0.007496,-0.001519,-0.006288,0.001503,-0.000358,0.009058,0.002348,0.002892,0.007961,0.008061,0.006644,0.005656,-0.003343,-0.005951,0.002301,-0.009304
seq6029,0.024701,0.061751,0.049401,0.024701,0.012350,0.098802,0.061751,0.061751,0.012350,0.074102,0.061751,0.098802,0.037051,0.049401,0.074102,0.037051,0.037051,0.012350,0.037051,0.061751,0.003429,0.003726,-0.003424,-0.002656,-0.000577,0.002399,0.006648,0.007597,-0.009217,-0.003514,-0.009588,-0.009215,-0.002073,-0.003198,0.002450,0.005443,-0.007944,-0.014062,0.000430,-0.002973,-0.000782,-0.003346,-0.003840,-0.001506,0.000064,0.012112,0.007077,0.002241,0.008018,0.001488,-0.003437,0.001956,0.008707,0.009140,0.011555,0.009180,0.004120,-0.000689,-0.004325,-0.005514,0.001655,0.008721,0.005184,0.000205,0.001680,-0.002352,0.000326,-0.000558,0.002737,-0.002229,0.003919,0.007372,-0.013427,-0.016283,-0.002476,-0.004451,0.005104,0.002835,-0.003632,0.001751
seq6030,0.117596,0.065331,0.039199,0.026133,0.000000,0.091464,0.039199,0.117596,0.000000,0.078398,0.052265,0.052265,0.013066,0.039199,0.039199,0.078398,0.065331,0.039199,0.039199,0.052265,-0.003144,-0.007602,-0.000490,0.003424,-0.000652,0.003998,0.000284,-0.000980,-0.001098,-0.000272,0.000116,-0.000774,0.002562,0.008217,0.005124,-0.000115,-0.005203,-0.006595,-0.005056,-0.000310,0.005499,0.001414,-0.000580,0.003279,0.001992,-0.000123,0.004418,0.006969,0.009130,0.009147,-0.004371,-0.007221,-0.003976,0.000466,-0.003659,-0.005654,0.008793,0.006274,0.002227,-0.004624,0.001600,0.000807,0.000380,-0.007141,-0.001054,-0.004391,-0.018055,-0.019647,-0.003288,-0.006346,0.001419,-0.001482,0.000415,-0.001611,-0.001013,-0.002430,-0.007204,-0.005868,0.003406,0.005366
seq6031,0.075649,0.063041,0.012608,0.063041,0.025216,0.025216,0.025216,0.063041,0.075649,0.037825,0.075649,0.025216,0.025216,0.025216,0.063041,0.088257,0.100865,0.050433,0.037825,0.050433,0.006935,0.005586,0.001322,0.002037,-0.003431,-0.003393,-0.004056,0.008390,-0.005099,0.004038,0.002139,0.004184,-0.000161,-0.005997,0.005988,-0.000462,0.012315,0.006868,-0.002510,-0.004167,0.006138,0.001826,-0.004042,-0.009687,-0.007586,-0.010845,-0.005559,-0.007465,-0.005122,-0.004730,-0.012977,-0.010889,0.003705,0.001760,-0.000327,-0.003397,0.000350,-0.002376,0.005904,0.004444,-0.002170,-0.001023,-0.008552,-0.002471,-0.002971,0.001639,-0.007127,-0.001204,-0.002465,-0.004185,0.010541,0.008550,-0.001237,-0.000404,0.001779,0.006036,0.008331,0.007764,-0.001147,0.012009
seq6032,0.129848,0.023609,0.000000,0.023609,0.000000,0.035413,0.094435,0.070826,0.011804,0.094435,0.047217,0.047217,0.035413,0.035413,0.059022,0.047217,0.035413,0.000000,0.059022,0.094435,-0.003919,-0.004618,-0.002114,0.000129,0.000456,0.002193,0.000707,-0.000492,-0.000225,-0.003450,-0.002387,0.001855,0.007372,0.010319,-0.001367,0.002625,-0.007221,-0.005924,-0.001186,0.003254,-0.000870,0.007312,-0.002827,-0.003277,0.001524,0.002914,0.005806,0.004045,-0.007599,-0.001551,0.000847,0.003693,0.001888,0.005988,0.004919,0.006227,-0.002388,0.006423,-0.008858,-0.014250,0.004850,0.004497,-0.006915,-0.006838,0.006158,0.003355,0.006470,0.011080,-0.004088,-0.003813,0.000703,0.000568,0.000448,0.001623,0.008564,0.002866,-0.001085,0.003413,0.006534,0.011287
seq6033,0.097821,0.024455,0.048910,0.036683,0.000000,0.036683,0.097821,0.061138,0.012228,0.061138,0.110048,0.122276,0.012228,0.036683,0.036683,0.048910,0.061138,0.012228,0.036683,0.024455,0.007186,-0.000214,0.004424,0.003362,-0.008237,-0.009928,-0.013251,-0.011580,-0.010667,-0.011916,-0.003867,0.000155,-0.000903,-0.007379,0.016628,0.007708,0.012598,0.007152,0.018119,0.010159,0.001921,0.002397,-0.003197,-0.000642,-0.004872,-0.009474,-0.011603,-0.003958,-0.005380,-0.004785,0.011251,0.003529,0.008302,0.005483,0.012882,0.004703,0.002652,-0.003490,-0.001361,-0.005013,0.001673,-0.001058,-0.009146,-0.002581,-0.005228,-0.004664,0.004759,-0.000277,0.008992,0.000342,0.013649,0.005444,0.007660,0.002849,0.002113,-0.001974,-0.001880,0.000249,-0.002161,-0.005862
seq6034,0.078271,0.039135,0.039135,0.130452,0.000000,0.026090,0.039135,0.026090,0.026090,0.065226,0.156542,0.091316,0.026090,0.039135,0.026090,0.065226,0.052181,0.013045,0.013045,0.078271,-0.005066,-0.002519,-0.006275,-0.012357,0.001652,0.000430,0.001338,0.001248,0.001373,-0.002797,0.013621,0.009705,0.001296,-0.005463,0.003674,-0.004875,-0.002683,-0.006281,-0.004020,-0.002810,0.002066,0.006769,0.016562,0.014129,-0.002139,-0.002815,0.001002,0.001803,-0.003756,-0.000974,0.004267,-0.002809,-0.000693,0.004899,-0.004210,-0.006557,-0.003160,-0.008641,0.002902,-0.003597,-0.004664,-0.002718,0.003746,0.003065,0.008430,0.004300,-0.015757,-0.004129,-0.007652,-0.000526,0.002858,-0.000752,-0.003503,-0.001466,0.011690,0.006260,-0.004505,0.005927,-0.007738,-0.017672
seq6035,0.113136,0.037712,0.037712,0.025141,0.025141,0.050283,0.087995,0.037712,0.012571,0.012571,0.087995,0.075424,0.012571,0.037712,0.062853,0.062853,0.062853,0.000000,0.037712,0.125707,-0.000013,0.001826,-0.002071,-0.002422,0.007895,-0.001086,0.002613,0.000683,-0.000802,0.002733,-0.001843,-0.001626,-0.005039,-0.010262,-0.005110,-0.003987,-0.007155,-0.007803,-0.004432,-0.004910,-0.003998,-0.002415,-0.003328,-0.009102,-0.004660,-0.005548,0.003235,0.008350,0.006156,0.003725,0.000383,0.000121,-0.003593,-0.003783,0.005079,-0.000045,0.013783,0.011794,-0.003792,0.005560,-0.003468,-0.008166,0.014772,0.008046,-0.002925,-0.002558,0.003207,0.005874,0.004000,0.005494,-0.003655,-0.001135,-0.000921,-0.001351,0.002090,0.000759,-0.000415,-0.000037,-0.001640,0.001259
seq6036,0.142243,0.106683,0.000000,0.035561,0.000000,0.047414,0.047414,0.082975,0.000000,0.035561,0.035561,0.035561,0.023707,0.023707,0.130390,0.071122,0.082975,0.011854,0.011854,0.023707,0.005991,0.004772,0.000184,-0.003107,0.005607,0.002304,0.003224,-0.006968,0.007682,0.003160,0.001305,-0.000730,0.009338,0.009004,0.005516,0.009995,-0.001862,0.003379,0.011684,0.011649,0.005926,-0.004033,0.004309,0.006085,-0.000484,-0.000802,-0.004261,-0.009434,0.003161,-0.002783,0.006460,0.007369,0.007949,0.008838,-0.003004,-0.004868,-0.000192,0.002352,0.005437,0.003003,-0.004720,-0.009544,-0.002690,0.002538,-0.003524,-0.007553,-0.005173,-0.002688,0.000733,-0.000644,-0.005483,-0.014216,0.003375,-0.000315,-0.000341,-0.006514,-0.002536,0.001636,-0.001560,-0.002229
seq6037,0.214995,0.063234,0.025294,0.025294,0.000000,0.063234,0.025294,0.075881,0.012647,0.037940,0.037940,0.012647,0.025294,0.037940,0.075881,0.075881,0.113821,0.000000,0.037940,0.050587,0.001759,0.002789,-0.003369,-0.001195,-0.001358,-0.000392,0.000499,0.003005,-0.001034,-0.000846,0.001568,0.007996,0.001561,0.000975,-0.001952,0.002556,-0.003832,-0.006923,-0.000837,-0.000781,0.004932,0.005541,-0.006316,-0.010043,-0.000668,-0.004685,-0.002717,-0.004393,-0.003060,-0.011246,-0.002067,-0.007067,0.006969,0.006525,0.000922,0.000649,-0.002177,-0.006171,-0.002544,-0.004495,0.002842,0.007495,-0.003274,-0.002130,-0.004946,-0.001591,0.001487,0.004792,0.002055,0.010172,-0.000327,0.002162,-0.002788,-0.000294,0.005197,0.009913,-0.000248,0.004641,-0.001565,-0.003420
seq6038,0.072871,0.024290,0.060726,0.024290,0.000000,0.000000,0.109307,0.109307,0.012145,0.072871,0.048581,0.097162,0.024290,0.036436,0.024290,0.060726,0.060726,0.012145,0.024290,0.097162,-0.000443,-0.000469,0.000104,-0.004552,-0.001289,-0.001920,-0.003945,-0.001368,-0.006865,-0.010645,0.010771,0.005368,0.004647,-0.001558,0.007413,0.003897,-0.004822,-0.008464,0.002071,0.001608,-0.001376,-0.002228,-0.001002,0.002554,-0.007293,-0.001145,0.010479,0.002446,-0.001791,-0.003325,0.008702,0.008918,-0.003086,-0.005086,-0.006807,-0.007619,-0.001956,-0.003210,0.003448,0.001301,0.002212,-0.002269,0.009172,0.003208,0.007191,0.003197,0.002060,-0.002084,0.000108,0.001841,0.005806,-0.000462,-0.006283,-0.005062,0.005269,0.003107,0.007999,0.005946,0.005957,0.000005
seq6039,0.087094,0.024884,0.062210,0.024884,0.000000,0.049768,0.124420,0.087094,0.000000,0.024884,0.099536,0.037326,0.062210,0.037326,0.037326,0.062210,0.024884,0.000000,0.012442,0.136862,-0.001880,0.003905,-0.011292,-0.009882,0.003535,-0.000143,-0.006822,-0.008432,-0.006904,-0.011078,-0.004350,0.000877,0.010351,0.010533,0.010825,0.011637,-0.000503,0.004614,0.000136,-0.000563,0.003756,-0.000594,-0.007901,-0.006338,-0.010663,-0.010282,0.007252,0.010023,0.006554,0.011732,0.000915,-0.001039,-0.002139,-0.001577,0.007350,-0.000255,-0.001084,-0.005216,-0.013589,-0.006601,0.004344,0.001443,0.004863,0.006943,0.002892,0.014757,0.002436,0.001968,0.000757,-0.000118,0.003927,0.000364,-0.007349,-0.009827,-0.006168,-0.009126,-0.001658,0.003520,0.006421,0.009384
seq6040,0.065426,0.052341,0.026170,0.039256,0.013085,0.052341,0.065426,0.091597,0.000000,0.052341,0.091597,0.065426,0.026170,0.039256,0.078511,0.052341,0.078511,0.026170,0.065426,0.065426,-0.003287,-0.005745,0.003082,-0.002023,0.000493,0.001662,-0.003009,-0.002189,0.007818,0.012394,-0.005081,-0.008490,0.006455,0.005687,-0.011746,-0.014201,-0.002239,-0.000658,0.003670,0.003707,-0.003743,-0.001710,0.001126,0.003066,-0.010016,-0.005125,0.017910,0.017954,-0.007795,-0.011301,-0.000082,-0.003011,0.004154,0.005026,-0.005081,-0.016099,0.003942,0.003882,-0.002055,-0.007524,0.003282,-0.006045,-0.002462,-0.003434,-0.006673,-0.005652,0.003643,0.004563,-0.002865,-0.006036,0.000920,0.008815,-0.001364,0.003575,0.003965,0.005405,-0.002310,-0.003712,-0.003334,-0.006919
seq6041,0.056657,0.113314,0.000000,0.045325,0.011331,0.056657,0.056657,0.079320,0.022663,0.022663,0.101982,0.022663,0.022663,0.033994,0.101982,0.033994,0.056657,0.000000,0.022663,0.045325,0.010764,0.006360,0.008578,-0.001470,-0.002766,-0.006218,0.006900,0.010749,0.000935,-0.005325,0.001512,-0.007861,-0.000927,-0.003557,0.001575,0.000992,0.000544,-0.003610,-0.005133,-0.003483,-0.007143,-0.005926,-0.003201,-0.009196,-0.002197,0.000333,0.002681,0.013304,-0.000700,-0.000200,-0.001253,-0.005056,-0.003564,-0.006044,0.003574,0.012118,0.003691,-0.001838,0.006346,-0.004600,0.006213,0.004311,0.007294,0.015315,0.005718,-0.001920,0.001225,-0.008687,0.002849,-0.002261,0.004358,0.011129,0.007446,0.003308,0.014767,0.014602,0.002372,-0.003085,0.004802,0.004041
seq6042,0.037949,0.050599,0.075898,0.113847,0.000000,0.025299,0.088548,0.050599,0.012650,0.075898,0.101198,0.063248,0.050599,0.063248,0.025299,0.025299,0.037949,0.012650,0.037949,0.063248,-0.002586,-0.010311,-0.010907,-0.018221,0.005294,0.000193,0.005229,0.004240,-0.007546,-0.010233,0.010715,0.003755,0.007693,0.007139,0.000753,-0.004698,0.000713,-0.001742,0.004530,0.005985,-0.001023,-0.002811,-0.008725,-0.008834,0.005354,0.009432,-0.007175,-0.005666,0.005016,0.001608,0.006329,0.005489,-0.001657,-0.005474,-0.006317,0.000921,-0.001844,0.000142,-0.005613,-0.007810,0.009063,0.010073,-0.000185,-0.001388,0.000213,-0.001941,0.005214,-0.001331,-0.001984,-0.000850,0.004757,0.002873,0.007761,0.001825,0.020542,0.017006,-0.011241,-0.011534,-0.005811,-0.016375
seq6043,0.048517,0.024259,0.012129,0.097034,0.000000,0.048517,0.036388,0.060646,0.024259,0.012129,0.121293,0.072776,0.012129,0.000000,0.109163,0.084905,0.072776,0.024259,0.024259,0.084905,-0.001281,-0.001181,0.006057,0.004969,0.012032,0.004740,-0.002455,0.000721,-0.000909,-0.001687,-0.004434,-0.002442,-0.005244,-0.001030,-0.002109,-0.003380,0.000862,-0.004434,-0.004325,-0.001948,-0.000720,-0.002769,0.004557,-0.003550,0.002019,0.005539,0.001472,-0.003981,0.001159,-0.001204,-0.000053,-0.000152,0.003955,-0.001735,0.000358,-0.009498,-0.006644,-0.010425,0.006268,0.002986,0.006271,0.001858,-0.009616,-0.008389,0.006093,0.002359,0.003258,-0.000997,-0.006061,-0.002329,0.008331,0.007048,-0.001819,0.007745,0.002988,0.007506,0.011599,0.015032,-0.002260,0.000938
seq6044,0.087462,0.037484,0.012495,0.049978,0.000000,0.062473,0.087462,0.037484,0.037484,0.087462,0.062473,0.049978,0.037484,0.024989,0.074967,0.049978,0.074967,0.000000,0.000000,0.124945,0.004612,0.000297,-0.005495,-0.013115,-0.001381,0.000126,0.009002,0.008222,-0.002145,-0.003463,-0.003200,-0.011008,0.008610,0.005344,0.004193,0.012250,-0.006558,-0.003866,-0.002776,-0.004981,-0.002048,0.001319,-0.002588,0.007709,-0.001006,0.000093,0.005762,0.000273,-0.001751,0.000103,-0.008080,-0.005541,0.005617,0.004580,-0.007131,-0.010444,-0.005381,-0.006735,0.001557,0.006293,0.014086,0.009153,-0.005572,-0.006601,-0.002497,-0.004499,0.006433,0.009695,0.005638,0.001982,-0.007267,-0.005600,0.000297,0.000132,0.011372,0.009745,-0.000064,-0.002140,-0.006618,-0.004505
seq6045,0.040826,0.020413,0.010207,0.010207,0.010207,0.000000,0.010207,0.183718,0.010207,0.020413,0.153099,0.030620,0.010207,0.091859,0.061239,0.091859,0.020413,0.000000,0.000000,0.040826,0.006715,0.012546,0.001036,0.008879,0.004851,0.009634,0.002790,0.009744,-0.003612,0.001105,0.001413,0.004350,-0.001934,0.001260,0.002111,0.008039,0.003988,0.011554,-0.000011,0.007547,0.000242,0.007379,0.008026,0.014972,0.001355,0.008427,0.000636,0.005297,-0.000787,0.001948,-0.001141,0.005310,-0.001416,0.001956,0.002087,0.006711,-0.004597,0.001814,-0.003774,0.001948,-0.006510,0.000089,-0.002864,0.003920,-0.000172,0.002272,-0.001410,0.001726,-0.003311,0.002464,0.004367,0.009866,0.003789,0.008860,-0.002298,0.004742,-0.003114,0.001899,0.002518,0.008241
seq6046,0.093992,0.082243,0.000000,0.058745,0.000000,0.082243,0.093992,0.000000,0.023498,0.082243,0.140989,0.070494,0.011749,0.035247,0.023498,0.046996,0.046996,0.000000,0.023498,0.023498,-0.004317,-0.010999,-0.012445,-0.014272,0.016404,0.013725,0.001389,-0.004825,-0.006019,0.002762,0.001411,-0.005610,0.004524,-0.003785,0.014444,0.014169,-0.000291,-0.008149,-0.005429,-0.010049,0.016687,0.015332,0.007978,0.005615,-0.015323,-0.017428,-0.000123,-0.002881,0.014348,0.014062,-0.000662,-0.003983,-0.006070,-0.001520,0.012031,0.016517,0.008537,-0.005901,0.002337,-0.001643,-0.002241,0.003206,0.002604,-0.003624,0.015921,0.017019,-0.014081,-0.022054,-0.016249,-0.013843,0.024447,0.034367,0.005373,-0.001113,-0.006705,-0.020939,0.009217,0.012467,0.002087,-0.006327
seq6047,0.038453,0.064089,0.051271,0.038453,0.025636,0.012818,0.064089,0.153814,0.025636,0.038453,0.102543,0.012818,0.025636,0.038453,0.051271,0.038453,0.089725,0.012818,0.012818,0.128178,0.001911,0.004969,0.002802,0.000632,-0.004808,-0.005926,-0.004967,-0.004103,-0.003362,-0.003690,0.000962,-0.000078,0.005569,0.004737,0.002788,0.001833,0.009392,0.010475,-0.002927,0.000123,0.002270,-0.002264,-0.006175,-0.003175,-0.003953,0.001172,-0.010071,-0.009406,-0.000825,-0.006161,-0.002401,-0.008071,0.004600,0.011173,-0.001078,0.001547,-0.003727,-0.002610,-0.001949,0.001791,-0.001911,0.001385,-0.000353,0.004998,-0.005772,-0.008146,0.002278,-0.006648,-0.009417,-0.011792,-0.005234,-0.005106,0.001083,0.003076,0.004146,0.000617,0.010081,0.018658,0.001891,0.003722
seq6048,0.134680,0.145903,0.000000,0.022447,0.000000,0.022447,0.011223,0.157127,0.033670,0.000000,0.089787,0.000000,0.011223,0.000000,0.101010,0.089787,0.044893,0.000000,0.011223,0.022447,0.008476,0.006807,0.000468,-0.001332,-0.000739,-0.006546,-0.004044,-0.013156,0.003839,0.003532,0.003094,-0.004966,0.005448,0.000212,0.001859,-0.002620,0.000404,0.000163,0.002768,0.003795,0.006398,0.006860,0.010407,0.024224,0.000745,-0.003764,0.001394,-0.001326,0.001634,0.000761,-0.002802,-0.014531,0.004033,0.009746,0.004062,0.001670,0.002101,-0.000170,-0.001054,-0.002947,0.002323,0.000407,0.003773,-0.001014,0.001817,0.005780,0.004349,0.004327,-0.002703,-0.009492,-0.005295,-0.007988,0.001886,0.001287,0.001935,-0.001881,0.012261,0.022832,0.006052,0.006575
seq6049,0.050854,0.038140,0.063567,0.038140,0.012713,0.038140,0.050854,0.025427,0.038140,0.076280,0.114421,0.025427,0.088994,0.012713,0.114421,0.025427,0.088994,0.012713,0.050854,0.050854,-0.002808,-0.007532,0.000581,-0.000776,-0.002560,-0.000885,-0.011394,-0.010175,0.002599,0.005193,-0.008862,-0.011088,0.000544,0.009127,0.001722,0.003133,-0.000333,-0.002156,0.005545,0.005773,0.004285,0.002860,0.007204,0.004045,-0.005177,-0.003262,-0.001910,-0.003709,-0.006116,-0.000899,-0.003357,-0.003812,0.004732,-0.001491,-0.002861,0.008101,0.002986,0.000403,-0.002401,-0.002893,-0.000767,0.003381,0.005203,-0.000423,-0.002542,-0.002653,0.003029,0.001323,0.001019,0.002962,-0.006340,-0.002432,-0.001716,0.000381,0.003313,0.001747,0.005836,0.006956,-0.004201,-0.003525
seq6050,0.023583,0.070749,0.035375,0.058958,0.023583,0.106124,0.082541,0.000000,0.023583,0.058958,0.106124,0.047166,0.011792,0.035375,0.047166,0.070749,0.047166,0.000000,0.023583,0.070749,-0.000272,-0.000273,-0.004827,-0.004336,0.016576,0.015762,0.000043,-0.000234,-0.001931,-0.001582,0.007415,0.003535,0.000767,-0.001731,0.003381,0.007812,0.006870,0.006020,-0.000766,-0.005730,0.007834,0.006891,0.010665,0.016221,-0.015754,-0.016261,0.000394,-0.005323,0.006281,0.016818,-0.000588,-0.006952,0.001916,-0.005219,0.000425,0.008599,-0.001100,-0.005395,0.002267,0.001519,0.001394,0.001116,-0.002402,-0.005727,0.006331,0.011226,-0.005993,-0.005850,-0.010341,-0.011067,0.011605,0.015707,0.002919,0.002693,-0.004638,-0.011333,-0.002941,-0.000270,-0.000118,-0.005374
seq6051,0.082848,0.011835,0.023671,0.071013,0.023671,0.047342,0.023671,0.059177,0.035506,0.035506,0.094684,0.023671,0.023671,0.023671,0.106519,0.059177,0.082848,0.023671,0.011835,0.082848,-0.006814,-0.004659,0.001173,0.007691,-0.006798,-0.005349,0.005401,0.004864,-0.004847,-0.000837,-0.000523,0.003311,0.001709,0.003782,-0.004411,-0.001053,-0.003280,0.001291,-0.000826,0.004489,0.003710,0.007829,-0.000906,0.004329,-0.003251,0.000642,0.001753,0.004552,0.000373,0.001102,0.005233,0.005812,-0.004667,0.000016,0.005984,0.005000,-0.000718,0.000686,-0.011774,-0.006261,0.000339,0.007686,0.002480,-0.001220,0.003179,0.004293,0.002790,0.003428,-0.002474,0.003207,0.005348,0.006766,-0.004533,-0.002859,0.007787,0.006296,-0.010066,-0.006268,0.007032,0.006194
seq6052,0.091838,0.039359,0.065599,0.065599,0.000000,0.000000,0.065599,0.091838,0.026239,0.039359,0.039359,0.078718,0.052479,0.078718,0.078718,0.065599,0.052479,0.026239,0.065599,0.026239,-0.001113,-0.009040,-0.005610,-0.004207,0.009401,0.004773,0.006664,0.000041,0.005244,-0.000404,-0.004114,-0.002276,-0.006426,-0.001002,0.000125,-0.002040,-0.002563,0.001687,-0.007476,-0.004750,0.003655,0.003068,-0.000685,0.008630,-0.003865,-0.002902,-0.007524,0.003444,0.003737,-0.000356,0.003127,-0.000462,-0.007933,-0.008319,0.004286,0.005516,-0.005995,-0.008796,0.003510,-0.006451,0.001375,-0.002479,0.005823,0.001690,0.002979,-0.001531,0.007691,0.002630,0.006756,-0.003741,0.004582,0.000892,-0.007548,-0.006381,0.001970,0.003086,-0.009118,-0.005691,-0.013952,-0.001208
seq6053,0.044843,0.044843,0.022422,0.056054,0.000000,0.067265,0.089687,0.067265,0.022422,0.044843,0.089687,0.078476,0.011211,0.022422,0.044843,0.067265,0.044843,0.000000,0.044843,0.033633,0.003384,-0.001854,-0.005063,-0.011214,0.014519,0.010384,-0.001777,0.002913,-0.002494,-0.002297,0.003495,-0.005524,0.000953,0.002061,-0.001813,0.001913,0.007455,0.006621,0.008349,0.003202,-0.006461,-0.002340,0.004893,0.008098,0.007503,0.003505,-0.004133,-0.011992,0.009801,0.008069,0.007062,0.001720,-0.005070,-0.010530,0.011689,0.012296,0.009215,0.003614,-0.001562,-0.007283,0.000102,-0.002380,0.009201,0.014020,0.000979,0.000550,0.001281,-0.001320,0.002680,-0.000736,0.001596,-0.003632,0.009190,0.010155,0.000075,-0.003375,-0.003545,-0.011326,0.006470,0.001840
seq6054,0.080002,0.034287,0.080002,0.022858,0.011429,0.022858,0.011429,0.091431,0.000000,0.000000,0.114289,0.022858,0.057145,0.080002,0.022858,0.080002,0.080002,0.022858,0.034287,0.045716,0.000257,-0.000644,-0.003418,0.001356,0.000675,0.002852,-0.000508,-0.000109,-0.000278,0.001372,0.003014,0.006362,0.002490,0.005168,0.004391,0.003176,-0.002593,0.001693,-0.001757,0.000642,0.005229,0.008505,0.001955,0.005157,0.004390,0.006868,-0.005295,-0.004546,0.004216,0.005625,-0.003518,-0.004002,0.001743,0.004235,0.001898,0.001899,0.001291,-0.001744,0.000630,0.003410,0.002944,0.001831,-0.002202,-0.000931,0.006003,0.007122,0.003227,0.007680,-0.000933,-0.005977,0.007770,0.004300,0.004765,0.004583,-0.005023,-0.005220,-0.007488,-0.003034,0.002053,0.002132
seq6055,0.061446,0.073735,0.024578,0.036868,0.012289,0.073735,0.073735,0.049157,0.024578,0.049157,0.049157,0.036868,0.024578,0.073735,0.122892,0.086025,0.024578,0.012289,0.036868,0.036868,0.001696,-0.000322,-0.002438,-0.006255,-0.002203,-0.003512,-0.009142,-0.016565,-0.005099,-0.007399,0.006786,0.008664,-0.000257,0.007743,0.002956,0.010015,0.004838,-0.001025,0.004150,-0.003797,-0.002987,0.000042,-0.000668,-0.008530,-0.000650,0.000406,0.008563,0.008415,0.003044,0.001650,0.001729,0.003896,0.001911,0.001692,-0.003337,-0.003887,0.003378,-0.000877,-0.006720,-0.009599,0.000916,0.006498,-0.002015,0.003222,-0.005331,-0.007653,0.010706,0.003844,0.007423,0.006918,-0.005590,-0.013007,0.009370,0.011037,0.001524,-0.001250,0.005035,0.002345,-0.003688,0.000251
seq6056,0.105084,0.052542,0.065677,0.039406,0.013135,0.091948,0.039406,0.039406,0.052542,0.039406,0.091948,0.026271,0.065677,0.013135,0.026271,0.052542,0.065677,0.026271,0.078813,0.065677,0.001987,0.007857,-0.006365,-0.008464,-0.002344,-0.006900,-0.008416,-0.004803,-0.005737,-0.012468,0.001158,-0.007771,-0.002265,-0.009811,0.007338,0.009834,-0.001453,0.008273,0.000020,0.002954,0.001105,0.000555,-0.003830,0.003535,0.002525,0.004766,-0.006688,-0.006260,-0.002914,-0.008737,0.004823,-0.003105,-0.007062,-0.007514,-0.002726,-0.006861,0.010856,0.010829,-0.002815,0.006746,0.007396,0.007620,0.002167,0.000957,-0.000416,-0.001210,-0.004989,-0.007670,-0.001408,0.000449,0.000984,0.004712,0.005810,-0.001156,-0.003608,-0.004404,-0.000930,0.004413,-0.004521,-0.004888
seq6057,0.088429,0.075796,0.037898,0.050531,0.012633,0.050531,0.075796,0.075796,0.012633,0.088429,0.101062,0.050531,0.012633,0.025265,0.063164,0.050531,0.063164,0.000000,0.037898,0.037898,0.012871,0.014397,-0.000608,-0.003294,0.004775,0.000146,0.007227,0.007250,-0.009371,-0.010887,-0.003943,-0.002536,0.013555,0.003424,0.002025,0.005359,-0.009125,-0.004084,-0.009575,-0.006707,0.004928,0.002560,-0.003482,-0.001841,-0.002004,-0.003548,0.012419,0.011853,0.013790,0.009726,0.002211,-0.004088,0.002817,0.003195,0.006525,-0.002273,0.000468,-0.017446,-0.002024,-0.015514,0.007409,-0.002393,0.005329,-0.003659,-0.005522,-0.006943,-0.002366,-0.003788,0.004575,-0.004160,0.001149,-0.003966,-0.006855,-0.015103,0.008700,0.002415,-0.003034,-0.001446,-0.007538,-0.002589
