Feature,[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50],[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50],[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50]
seq6360,0.021817,0.036362,0.000000,0.065452,0.000000,0.014545,0.043635,0.036362,0.000000,0.065452,0.036362,0.050907,0.007272,0.043635,0.007272,0.029090,0.014545,0.000000,0.021817,0.087269,0.014461,0.014577,0.014079,0.011918,0.014383,0.016440,0.014940,0.012774,0.013989,0.017265,0.012701,0.013234,0.013568,0.015576,0.012080,0.012036,0.011094,0.016024,0.015335,0.012749,0.015248,0.016274,0.012599,0.013054,0.013784,0.014477,0.014010,0.010289,0.014043,0.015207,0.037030,0.061716,0.000000,0.111089,0.000000,0.024686,0.074059,0.061716,0.000000,0.111089,0.061716,0.086402,0.012343,0.074059,0.012343,0.049373,0.024686,0.000000,0.037030,0.148118,0.000406,0.000411,0.000477,0.000444,0.000505,0.000399,0.000486,0.000287,0.000409,0.000402,0.000483,0.000351,0.000442,0.000341,0.000451,0.000327,0.000384,0.000492,0.000541,0.000418,0.000433,0.000402,0.000423,0.000327,0.000420,0.000372,0.000422,0.000481,0.000401,0.000406,0.019098,0.031830,0.000000,0.057294,0.000000,0.012732,0.038196,0.031830,0.000000,0.057294,0.031830,0.044562,0.006366,0.038196,0.006366,0.025464,0.012732,0.000000,0.019098,0.076392,0.018326,0.015403,0.017470,0.015218,0.018728,0.016737,0.019469,0.016619,0.014726,0.021209,0.012738,0.016244,0.016686,0.016475,0.013446,0.014619,0.011121,0.018873,0.018946,0.014656,0.016108,0.018665,0.015116,0.016371,0.016325,0.016687,0.016613,0.014237,0.015791,0.017101
seq6361,0.028195,0.035243,0.014097,0.035243,0.000000,0.000000,0.035243,0.056389,0.007049,0.070487,0.056389,0.042292,0.014097,0.014097,0.014097,0.042292,0.014097,0.000000,0.021146,0.063438,0.016622,0.014064,0.013889,0.016441,0.012738,0.016086,0.013701,0.013609,0.014324,0.014326,0.016350,0.011947,0.015222,0.014681,0.012992,0.015604,0.015903,0.012456,0.014639,0.012016,0.016101,0.014963,0.014413,0.016041,0.013803,0.014805,0.014849,0.012954,0.015533,0.015037,0.049435,0.061794,0.024718,0.061794,0.000000,0.000000,0.061794,0.098870,0.012359,0.123588,0.098870,0.074153,0.024718,0.024718,0.024718,0.074153,0.024718,0.000000,0.037076,0.111229,0.000402,0.000475,0.000363,0.000268,0.000317,0.000472,0.000398,0.000271,0.000375,0.000456,0.000299,0.000323,0.000486,0.000415,0.000287,0.000300,0.000494,0.000470,0.000276,0.000251,0.000507,0.000412,0.000286,0.000333,0.000442,0.000483,0.000285,0.000359,0.000450,0.000346,0.024377,0.030471,0.012188,0.030471,0.000000,0.000000,0.030471,0.048753,0.006094,0.060942,0.048753,0.036565,0.012188,0.012188,0.012188,0.036565,0.012188,0.000000,0.018282,0.054847,0.018241,0.017123,0.017502,0.020070,0.015886,0.019261,0.014684,0.014028,0.018456,0.014758,0.019352,0.014423,0.017926,0.017100,0.015807,0.017423,0.018389,0.016215,0.015583,0.014719,0.017402,0.016992,0.018029,0.019308,0.016481,0.017969,0.016897,0.016639,0.017999,0.017806
seq6362,0.000000,0.021716,0.021716,0.050671,0.028955,0.028955,0.043432,0.036193,0.014477,0.065148,0.028955,0.065148,0.007239,0.043432,0.014477,0.036193,0.028955,0.000000,0.014477,0.028955,0.015880,0.014172,0.014079,0.014975,0.016479,0.014945,0.014116,0.015945,0.012243,0.011378,0.013838,0.013766,0.013591,0.014505,0.015289,0.014793,0.013160,0.014275,0.011504,0.011854,0.012196,0.012742,0.013086,0.014524,0.016010,0.015516,0.015066,0.014758,0.013311,0.012911,0.000000,0.037084,0.037084,0.086528,0.049445,0.049445,0.074167,0.061806,0.024722,0.111251,0.049445,0.111251,0.012361,0.074167,0.024722,0.061806,0.049445,0.000000,0.024722,0.049445,0.000426,0.000447,0.000396,0.000349,0.000373,0.000400,0.000355,0.000426,0.000347,0.000290,0.000393,0.000416,0.000393,0.000298,0.000357,0.000430,0.000402,0.000304,0.000343,0.000300,0.000410,0.000397,0.000411,0.000343,0.000299,0.000392,0.000428,0.000347,0.000222,0.000407,0.000000,0.018021,0.018021,0.042048,0.024027,0.024027,0.036041,0.030034,0.012014,0.054062,0.024027,0.054062,0.006007,0.036041,0.012014,0.030034,0.024027,0.000000,0.012014,0.024027,0.021208,0.019636,0.018698,0.016185,0.020118,0.016039,0.017724,0.018513,0.015246,0.015921,0.017119,0.017514,0.016616,0.016045,0.017771,0.016362,0.015982,0.015920,0.016666,0.017925,0.014171,0.015603,0.015478,0.018545,0.018864,0.019190,0.016863,0.017993,0.017909,0.017633
seq6363,0.062792,0.027907,0.006977,0.013954,0.000000,0.048838,0.027907,0.076745,0.006977,0.013954,0.083722,0.013954,0.013954,0.006977,0.020931,0.041861,0.020931,0.013954,0.006977,0.048838,0.015636,0.017213,0.015258,0.013552,0.016351,0.014238,0.015263,0.017928,0.013179,0.013529,0.013570,0.017062,0.012256,0.013557,0.016421,0.014699,0.014354,0.015690,0.014899,0.011846,0.016069,0.015477,0.013262,0.014096,0.013551,0.013439,0.013454,0.018289,0.015148,0.012568,0.111571,0.049587,0.012397,0.024794,0.000000,0.086778,0.049587,0.136365,0.012397,0.024794,0.148762,0.024794,0.024794,0.012397,0.037190,0.074381,0.037190,0.024794,0.012397,0.086778,0.000251,0.000289,0.000230,0.000251,0.000299,0.000269,0.000265,0.000284,0.000301,0.000230,0.000268,0.000301,0.000326,0.000270,0.000328,0.000252,0.000249,0.000244,0.000266,0.000280,0.000316,0.000263,0.000326,0.000277,0.000271,0.000320,0.000288,0.000184,0.000241,0.000316,0.055998,0.024888,0.006222,0.012444,0.000000,0.043554,0.024888,0.068442,0.006222,0.012444,0.074664,0.012444,0.012444,0.006222,0.018666,0.037332,0.018666,0.012444,0.006222,0.043554,0.017435,0.018235,0.016327,0.013928,0.021360,0.019831,0.016184,0.022157,0.014588,0.014410,0.014272,0.019882,0.013322,0.015385,0.018506,0.015498,0.016458,0.019191,0.018572,0.012178,0.019255,0.019247,0.012752,0.014661,0.018521,0.015199,0.013392,0.020774,0.017464,0.013259
seq6364,0.077888,0.092050,0.007081,0.007081,0.000000,0.007081,0.092050,0.042485,0.000000,0.007081,0.092050,0.028323,0.007081,0.007081,0.028323,0.021242,0.014162,0.000000,0.000000,0.035404,0.013242,0.013578,0.014768,0.014607,0.014811,0.013989,0.014933,0.016034,0.016003,0.015339,0.012635,0.014474,0.012883,0.013305,0.013969,0.012881,0.014537,0.014649,0.015889,0.012969,0.014596,0.013797,0.015299,0.016913,0.014514,0.013902,0.013910,0.016429,0.014678,0.014010,0.136843,0.161723,0.012440,0.012440,0.000000,0.012440,0.161723,0.074641,0.000000,0.012440,0.161723,0.049761,0.012440,0.012440,0.049761,0.037321,0.024880,0.000000,0.000000,0.062201,0.000148,0.000179,0.000133,0.000149,0.000188,0.000147,0.000173,0.000159,0.000191,0.000169,0.000140,0.000165,0.000147,0.000123,0.000158,0.000143,0.000141,0.000162,0.000157,0.000147,0.000139,0.000153,0.000203,0.000165,0.000177,0.000177,0.000165,0.000142,0.000189,0.000154,0.084415,0.099763,0.007674,0.007674,0.000000,0.007674,0.099763,0.046044,0.000000,0.007674,0.099763,0.030696,0.007674,0.007674,0.030696,0.023022,0.015348,0.000000,0.000000,0.038370,0.014703,0.014177,0.011656,0.014627,0.013362,0.012112,0.012799,0.011032,0.012431,0.014227,0.010300,0.012868,0.012330,0.013068,0.013700,0.012783,0.012008,0.011512,0.013818,0.011455,0.014119,0.012087,0.012988,0.015640,0.013053,0.012871,0.012466,0.013037,0.011599,0.013248
seq6365,0.021019,0.035032,0.035032,0.014013,0.007006,0.007006,0.056051,0.063057,0.014013,0.049045,0.063057,0.035032,0.007006,0.007006,0.014013,0.035032,0.028026,0.000000,0.014013,0.056051,0.012945,0.014555,0.015973,0.016081,0.014673,0.013456,0.013030,0.014451,0.014823,0.015045,0.014657,0.014352,0.015270,0.015222,0.014238,0.015628,0.013667,0.015364,0.014961,0.013513,0.015564,0.015738,0.017111,0.014637,0.015927,0.013449,0.011515,0.013218,0.014093,0.016335,0.037119,0.061865,0.061865,0.024746,0.012373,0.012373,0.098984,0.111357,0.024746,0.086611,0.111357,0.061865,0.012373,0.012373,0.024746,0.061865,0.049492,0.000000,0.024746,0.098984,0.000428,0.000382,0.000292,0.000336,0.000345,0.000373,0.000297,0.000340,0.000360,0.000335,0.000348,0.000271,0.000344,0.000370,0.000296,0.000317,0.000373,0.000321,0.000277,0.000341,0.000365,0.000339,0.000326,0.000320,0.000312,0.000364,0.000350,0.000306,0.000377,0.000350,0.018992,0.031654,0.031654,0.012662,0.006331,0.006331,0.050646,0.056977,0.012662,0.044315,0.056977,0.031654,0.006331,0.006331,0.012662,0.031654,0.025323,0.000000,0.012662,0.050646,0.016203,0.016304,0.018455,0.019352,0.018290,0.014098,0.013935,0.016033,0.015195,0.017422,0.018088,0.017014,0.018234,0.017642,0.015472,0.017311,0.014074,0.014611,0.016545,0.014710,0.018469,0.017352,0.017012,0.015047,0.018902,0.016195,0.013907,0.015541,0.014921,0.017205
seq6366,0.027171,0.006793,0.020378,0.027171,0.006793,0.020378,0.047549,0.013585,0.020378,0.040756,0.047549,0.033963,0.027171,0.040756,0.013585,0.020378,0.027171,0.013585,0.027171,0.061134,0.015453,0.013807,0.014126,0.015594,0.016040,0.012797,0.017101,0.014531,0.013779,0.016537,0.012895,0.013881,0.017545,0.013978,0.012895,0.016777,0.012478,0.017043,0.015674,0.016277,0.014459,0.017934,0.014808,0.016306,0.017516,0.013382,0.016021,0.016674,0.013692,0.016585,0.049455,0.012364,0.037091,0.049455,0.012364,0.037091,0.086546,0.024727,0.037091,0.074182,0.086546,0.061818,0.049455,0.074182,0.024727,0.037091,0.049455,0.024727,0.049455,0.111273,0.000412,0.000372,0.000419,0.000393,0.000394,0.000310,0.000385,0.000351,0.000393,0.000314,0.000410,0.000368,0.000427,0.000360,0.000314,0.000365,0.000293,0.000364,0.000453,0.000392,0.000268,0.000315,0.000326,0.000329,0.000365,0.000354,0.000322,0.000396,0.000414,0.000329,0.024468,0.006117,0.018351,0.024468,0.006117,0.018351,0.042820,0.012234,0.018351,0.036703,0.042820,0.030586,0.024468,0.036703,0.012234,0.018351,0.024468,0.012234,0.024468,0.055054,0.016662,0.016456,0.015496,0.017154,0.018583,0.016747,0.020147,0.016613,0.017352,0.017345,0.014001,0.015960,0.018592,0.015528,0.016396,0.017000,0.016071,0.018485,0.014896,0.018715,0.017609,0.019483,0.019097,0.017004,0.015497,0.016569,0.016990,0.018810,0.013793,0.017581
seq6367,0.085374,0.035573,0.028458,0.042687,0.007115,0.007115,0.021344,0.021344,0.000000,0.028458,0.049802,0.014229,0.021344,0.035573,0.021344,0.049802,0.035573,0.007115,0.035573,0.021344,0.012691,0.015814,0.016484,0.015317,0.013521,0.014838,0.013360,0.011076,0.011239,0.014527,0.016093,0.014784,0.013867,0.013431,0.015380,0.015128,0.015035,0.014174,0.015193,0.013747,0.014732,0.014351,0.014788,0.014358,0.017193,0.015159,0.014308,0.012329,0.012151,0.015768,0.148721,0.061967,0.049574,0.074361,0.012393,0.012393,0.037180,0.037180,0.000000,0.049574,0.086754,0.024787,0.037180,0.061967,0.037180,0.086754,0.061967,0.012393,0.061967,0.037180,0.000239,0.000248,0.000179,0.000282,0.000317,0.000267,0.000346,0.000394,0.000316,0.000366,0.000354,0.000331,0.000300,0.000313,0.000220,0.000233,0.000281,0.000198,0.000230,0.000239,0.000190,0.000223,0.000326,0.000257,0.000280,0.000320,0.000310,0.000310,0.000332,0.000325,0.073451,0.030605,0.024484,0.036726,0.006121,0.006121,0.018363,0.018363,0.000000,0.024484,0.042847,0.012242,0.018363,0.030605,0.018363,0.042847,0.030605,0.006121,0.030605,0.018363,0.013881,0.019217,0.021300,0.021134,0.015642,0.018234,0.015731,0.014770,0.013037,0.017009,0.021854,0.018388,0.017968,0.013595,0.015455,0.019010,0.018999,0.016779,0.014740,0.018555,0.019009,0.015781,0.014590,0.015813,0.020108,0.017749,0.015499,0.013611,0.014172,0.018696
seq6368,0.057048,0.028524,0.000000,0.042786,0.014262,0.000000,0.035655,0.064179,0.014262,0.035655,0.049917,0.042786,0.035655,0.000000,0.028524,0.014262,0.035655,0.014262,0.028524,0.028524,0.014267,0.015146,0.014047,0.013249,0.014065,0.015385,0.013193,0.014014,0.014033,0.015131,0.014045,0.014806,0.014930,0.016093,0.013575,0.010984,0.014165,0.014249,0.014417,0.012351,0.015424,0.016797,0.011807,0.015490,0.013809,0.014376,0.012728,0.014321,0.016788,0.015841,0.099065,0.049532,0.000000,0.074299,0.024766,0.000000,0.061916,0.111448,0.024766,0.061916,0.086682,0.074299,0.061916,0.000000,0.049532,0.024766,0.061916,0.024766,0.049532,0.049532,0.000315,0.000319,0.000395,0.000339,0.000325,0.000284,0.000324,0.000390,0.000335,0.000298,0.000260,0.000234,0.000269,0.000376,0.000317,0.000295,0.000255,0.000315,0.000362,0.000389,0.000311,0.000250,0.000315,0.000291,0.000275,0.000272,0.000262,0.000279,0.000322,0.000377,0.052638,0.026319,0.000000,0.039479,0.013160,0.000000,0.032899,0.059218,0.013160,0.032899,0.046059,0.039479,0.032899,0.000000,0.026319,0.013160,0.032899,0.013160,0.026319,0.026319,0.018990,0.018384,0.014292,0.013367,0.015210,0.018322,0.013902,0.016526,0.015191,0.017780,0.016570,0.015960,0.015628,0.016341,0.016780,0.011550,0.018375,0.013187,0.015784,0.011556,0.016320,0.017892,0.010872,0.017043,0.017270,0.015795,0.014903,0.014698,0.017894,0.017234
seq6369,0.075641,0.027506,0.000000,0.055012,0.000000,0.000000,0.027506,0.089394,0.027506,0.041259,0.068765,0.020629,0.006876,0.027506,0.027506,0.013753,0.013753,0.000000,0.006876,0.020629,0.013033,0.016579,0.016473,0.016745,0.015030,0.013148,0.013783,0.011986,0.013345,0.015473,0.016566,0.015516,0.013590,0.016284,0.017385,0.013774,0.014484,0.017476,0.015020,0.013859,0.016351,0.013648,0.014559,0.015220,0.017138,0.017733,0.016288,0.013111,0.011443,0.014839,0.136030,0.049465,0.000000,0.098931,0.000000,0.000000,0.049465,0.160762,0.049465,0.074198,0.123663,0.037099,0.012366,0.049465,0.049465,0.024733,0.024733,0.000000,0.012366,0.037099,0.000362,0.000303,0.000344,0.000368,0.000337,0.000396,0.000303,0.000420,0.000322,0.000312,0.000398,0.000373,0.000451,0.000416,0.000441,0.000339,0.000377,0.000360,0.000303,0.000384,0.000349,0.000405,0.000377,0.000430,0.000317,0.000283,0.000274,0.000304,0.000342,0.000302,0.070553,0.025656,0.000000,0.051311,0.000000,0.000000,0.025656,0.083381,0.025656,0.038484,0.064139,0.019242,0.006414,0.025656,0.025656,0.012828,0.012828,0.000000,0.006414,0.019242,0.015278,0.016334,0.019108,0.021234,0.015750,0.015258,0.014991,0.012444,0.015293,0.019368,0.019906,0.018611,0.017583,0.016711,0.016077,0.017158,0.016347,0.017736,0.017525,0.014180,0.016771,0.012817,0.015993,0.014278,0.016310,0.017338,0.016410,0.013922,0.012106,0.014047
seq6370,0.069333,0.027733,0.006933,0.055466,0.000000,0.000000,0.013867,0.097066,0.027733,0.034667,0.069333,0.027733,0.006933,0.027733,0.027733,0.020800,0.013867,0.000000,0.006933,0.020800,0.012874,0.015434,0.016077,0.017028,0.015943,0.013674,0.014238,0.012093,0.013240,0.015899,0.016792,0.015816,0.013984,0.015948,0.016599,0.014652,0.014913,0.017395,0.014688,0.014391,0.014631,0.012314,0.013992,0.016378,0.016513,0.015559,0.015157,0.013045,0.012495,0.013575,0.123624,0.049450,0.012362,0.098899,0.000000,0.000000,0.024725,0.173074,0.049450,0.061812,0.123624,0.049450,0.012362,0.049450,0.049450,0.037087,0.024725,0.000000,0.012362,0.037087,0.000402,0.000314,0.000374,0.000383,0.000358,0.000431,0.000309,0.000423,0.000324,0.000347,0.000404,0.000401,0.000470,0.000419,0.000462,0.000377,0.000403,0.000298,0.000348,0.000377,0.000299,0.000440,0.000336,0.000466,0.000300,0.000364,0.000298,0.000304,0.000307,0.000266,0.064241,0.025696,0.006424,0.051392,0.000000,0.000000,0.012848,0.089937,0.025696,0.032120,0.064241,0.025696,0.006424,0.025696,0.025696,0.019272,0.012848,0.000000,0.006424,0.019272,0.014939,0.015586,0.018595,0.020435,0.017191,0.016239,0.015153,0.013388,0.014238,0.018343,0.019694,0.017629,0.017989,0.016976,0.016765,0.018058,0.017771,0.016986,0.016065,0.014796,0.015705,0.011609,0.016096,0.015529,0.017026,0.016718,0.017105,0.013336,0.013015,0.013100
seq6371,0.026247,0.006562,0.026247,0.032809,0.000000,0.013123,0.045932,0.059055,0.006562,0.059055,0.052494,0.045932,0.032809,0.006562,0.013123,0.026247,0.026247,0.000000,0.013123,0.032809,0.015898,0.013543,0.014933,0.015311,0.016484,0.016630,0.015425,0.017922,0.014794,0.015860,0.015497,0.015424,0.016423,0.016694,0.017509,0.016231,0.015547,0.014356,0.013402,0.014348,0.015286,0.014164,0.018025,0.017438,0.017096,0.019273,0.015161,0.015521,0.016915,0.013954,0.049456,0.012364,0.049456,0.061821,0.000000,0.024728,0.086549,0.111277,0.012364,0.111277,0.098913,0.086549,0.061821,0.012364,0.024728,0.049456,0.049456,0.000000,0.024728,0.061821,0.000396,0.000315,0.000351,0.000340,0.000350,0.000398,0.000340,0.000402,0.000361,0.000293,0.000364,0.000290,0.000357,0.000406,0.000304,0.000432,0.000367,0.000396,0.000357,0.000406,0.000366,0.000281,0.000412,0.000439,0.000389,0.000352,0.000423,0.000331,0.000425,0.000230,0.024626,0.006157,0.024626,0.030783,0.000000,0.012313,0.043096,0.055410,0.006157,0.055410,0.049253,0.043096,0.030783,0.006157,0.012313,0.024626,0.024626,0.000000,0.012313,0.030783,0.018472,0.015359,0.015137,0.016419,0.016446,0.017350,0.015209,0.018187,0.015979,0.015276,0.015574,0.017646,0.016599,0.019399,0.017210,0.020262,0.016099,0.017755,0.014211,0.016242,0.018293,0.014163,0.018187,0.019025,0.018705,0.018910,0.016013,0.015735,0.019084,0.014525
seq6372,0.053341,0.046674,0.000000,0.046674,0.006668,0.000000,0.040006,0.066677,0.020003,0.020003,0.093347,0.000000,0.006668,0.013335,0.033338,0.033338,0.013335,0.006668,0.020003,0.013335,0.013635,0.015227,0.015453,0.016862,0.014664,0.015121,0.015336,0.013502,0.014572,0.018301,0.016330,0.017021,0.017809,0.018331,0.016999,0.014866,0.015616,0.017345,0.016621,0.013518,0.015927,0.017329,0.014087,0.015657,0.015643,0.015716,0.014316,0.011953,0.011580,0.017249,0.099061,0.086678,0.000000,0.086678,0.012383,0.000000,0.074296,0.123826,0.037148,0.037148,0.173357,0.000000,0.012383,0.024765,0.061913,0.061913,0.024765,0.012383,0.037148,0.024765,0.000331,0.000297,0.000334,0.000301,0.000327,0.000357,0.000315,0.000318,0.000326,0.000317,0.000311,0.000320,0.000362,0.000355,0.000330,0.000318,0.000304,0.000302,0.000326,0.000332,0.000358,0.000320,0.000327,0.000362,0.000250,0.000220,0.000274,0.000291,0.000257,0.000249,0.051121,0.044731,0.000000,0.044731,0.006390,0.000000,0.038341,0.063901,0.019170,0.019170,0.089461,0.000000,0.006390,0.012780,0.031950,0.031950,0.012780,0.006390,0.019170,0.012780,0.016006,0.015360,0.017073,0.018820,0.014586,0.016383,0.014502,0.013561,0.014597,0.020278,0.019076,0.020164,0.018117,0.016472,0.016371,0.014707,0.019129,0.017080,0.018207,0.013703,0.017373,0.018392,0.014341,0.014787,0.015364,0.016562,0.015022,0.012527,0.012212,0.018022
seq6373,0.020520,0.027360,0.013680,0.054721,0.006840,0.006840,0.020520,0.054721,0.034200,0.020520,0.075241,0.041041,0.006840,0.027360,0.006840,0.054721,0.006840,0.006840,0.013680,0.047881,0.013694,0.016020,0.016825,0.016452,0.015753,0.014223,0.015358,0.014953,0.012800,0.015151,0.018459,0.017472,0.015812,0.014831,0.012585,0.014909,0.014923,0.014329,0.017168,0.015177,0.013388,0.013811,0.015581,0.012573,0.014596,0.015771,0.015303,0.015436,0.015070,0.014369,0.037054,0.049405,0.024702,0.098810,0.012351,0.012351,0.037054,0.098810,0.061756,0.037054,0.135863,0.074107,0.012351,0.049405,0.012351,0.098810,0.012351,0.012351,0.024702,0.086459,0.000434,0.000388,0.000455,0.000397,0.000375,0.000454,0.000426,0.000398,0.000297,0.000413,0.000377,0.000424,0.000429,0.000387,0.000484,0.000438,0.000411,0.000345,0.000379,0.000395,0.000342,0.000368,0.000382,0.000476,0.000351,0.000360,0.000364,0.000443,0.000393,0.000318,0.019600,0.026134,0.013067,0.052267,0.006533,0.006533,0.019600,0.052267,0.032667,0.019600,0.071867,0.039200,0.006533,0.026134,0.006533,0.052267,0.006533,0.006533,0.013067,0.045734,0.013880,0.016090,0.017982,0.018803,0.017114,0.013418,0.016095,0.014710,0.014478,0.016823,0.020682,0.018868,0.015479,0.016983,0.012506,0.015907,0.017023,0.017222,0.016533,0.017049,0.013403,0.013949,0.014085,0.013999,0.014510,0.015869,0.018310,0.017298,0.014511,0.013750
seq6374,0.014664,0.065988,0.021996,0.029328,0.000000,0.007332,0.080653,0.029328,0.014664,0.036660,0.021996,0.043992,0.029328,0.036660,0.029328,0.021996,0.029328,0.000000,0.021996,0.051324,0.015762,0.014268,0.012531,0.013019,0.016154,0.012215,0.012510,0.015530,0.013271,0.014172,0.014568,0.014337,0.011479,0.013950,0.015269,0.011369,0.013591,0.015943,0.014712,0.013005,0.014904,0.015006,0.011157,0.014350,0.014199,0.013833,0.013396,0.015215,0.010790,0.012928,0.024763,0.111435,0.037145,0.049527,0.000000,0.012382,0.136198,0.049527,0.024763,0.061908,0.037145,0.074290,0.049527,0.061908,0.049527,0.037145,0.049527,0.000000,0.037145,0.086671,0.000323,0.000280,0.000280,0.000278,0.000314,0.000297,0.000319,0.000334,0.000279,0.000319,0.000284,0.000321,0.000302,0.000337,0.000366,0.000268,0.000297,0.000379,0.000283,0.000308,0.000367,0.000324,0.000409,0.000339,0.000365,0.000283,0.000354,0.000259,0.000335,0.000267,0.013103,0.058962,0.019654,0.026206,0.000000,0.006551,0.072065,0.026206,0.013103,0.032757,0.019654,0.039308,0.026206,0.032757,0.026206,0.019654,0.026206,0.000000,0.019654,0.045860,0.019590,0.016810,0.016599,0.013915,0.018539,0.014642,0.016808,0.017275,0.014197,0.018521,0.016757,0.016630,0.014006,0.017187,0.016100,0.015557,0.014758,0.017103,0.014971,0.016274,0.015775,0.017934,0.014662,0.015171,0.014040,0.017011,0.014833,0.015825,0.010741,0.013660
seq6375,0.061872,0.006875,0.034373,0.034373,0.000000,0.020624,0.034373,0.013749,0.020624,0.061872,0.054997,0.048123,0.006875,0.034373,0.041248,0.013749,0.027499,0.000000,0.013749,0.020624,0.015157,0.015009,0.015512,0.015721,0.016786,0.015047,0.013463,0.016097,0.013339,0.016024,0.014610,0.016140,0.015129,0.014260,0.014896,0.015111,0.015092,0.014950,0.016126,0.014099,0.011863,0.015266,0.016465,0.015745,0.015085,0.014007,0.015077,0.015729,0.014822,0.013397,0.111416,0.012380,0.061898,0.061898,0.000000,0.037139,0.061898,0.024759,0.037139,0.111416,0.099037,0.086657,0.012380,0.061898,0.074278,0.024759,0.049518,0.000000,0.024759,0.037139,0.000316,0.000375,0.000366,0.000347,0.000341,0.000232,0.000300,0.000308,0.000320,0.000361,0.000242,0.000256,0.000359,0.000450,0.000365,0.000301,0.000238,0.000264,0.000285,0.000377,0.000378,0.000354,0.000304,0.000260,0.000334,0.000343,0.000305,0.000296,0.000342,0.000311,0.054956,0.006106,0.030531,0.030531,0.000000,0.018319,0.030531,0.012213,0.018319,0.054956,0.048850,0.042744,0.006106,0.030531,0.036638,0.012213,0.024425,0.000000,0.012213,0.018319,0.019177,0.017988,0.014462,0.017008,0.019529,0.017873,0.016597,0.019670,0.016435,0.020796,0.016120,0.018236,0.017789,0.016439,0.015016,0.017143,0.016334,0.011885,0.020273,0.017237,0.014033,0.018137,0.017451,0.015204,0.014694,0.016505,0.015512,0.019837,0.019204,0.014916
