Feature,[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50],[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50],[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50]
seq3098,0.035450,0.042539,0.028360,0.028360,0.007090,0.014180,0.014180,0.049629,0.000000,0.049629,0.028360,0.035450,0.028360,0.021270,0.049629,0.056719,0.028360,0.000000,0.035450,0.014180,0.017625,0.012870,0.015319,0.015570,0.012758,0.015101,0.012292,0.012974,0.014199,0.014706,0.013895,0.013370,0.014975,0.016052,0.014763,0.011768,0.016612,0.011678,0.016772,0.014694,0.014991,0.014823,0.013662,0.014266,0.013375,0.015811,0.016270,0.012659,0.015431,0.013524,0.061946,0.074336,0.049557,0.049557,0.012389,0.024779,0.024779,0.086725,0.000000,0.086725,0.049557,0.061946,0.049557,0.037168,0.086725,0.099114,0.049557,0.000000,0.061946,0.024779,0.000317,0.000312,0.000255,0.000280,0.000243,0.000296,0.000318,0.000296,0.000310,0.000296,0.000361,0.000298,0.000304,0.000279,0.000266,0.000301,0.000273,0.000270,0.000311,0.000286,0.000264,0.000245,0.000292,0.000329,0.000320,0.000305,0.000334,0.000341,0.000286,0.000270,0.028729,0.034474,0.022983,0.022983,0.005746,0.011491,0.011491,0.040220,0.000000,0.040220,0.022983,0.028729,0.022983,0.017237,0.040220,0.045966,0.022983,0.000000,0.028729,0.011491,0.022318,0.015960,0.018757,0.019484,0.015430,0.019703,0.015808,0.016530,0.017769,0.016966,0.017379,0.016269,0.019156,0.020368,0.020239,0.013155,0.020902,0.014341,0.020607,0.017804,0.018067,0.019357,0.015413,0.019139,0.017690,0.018516,0.021442,0.014715,0.018100,0.018959
seq3099,0.014134,0.035335,0.056536,0.042402,0.014134,0.014134,0.063603,0.028268,0.007067,0.035335,0.056536,0.056536,0.007067,0.014134,0.014134,0.021201,0.021201,0.000000,0.049469,0.014134,0.013640,0.018000,0.014106,0.013662,0.013025,0.015337,0.016853,0.012887,0.013579,0.015715,0.014038,0.015053,0.012951,0.012287,0.013533,0.013715,0.012064,0.015046,0.012361,0.014578,0.017653,0.015059,0.014758,0.014243,0.016589,0.016166,0.012921,0.014629,0.016936,0.013261,0.024751,0.061878,0.099005,0.074254,0.024751,0.024751,0.111381,0.049503,0.012376,0.061878,0.099005,0.099005,0.012376,0.024751,0.024751,0.037127,0.037127,0.000000,0.086630,0.024751,0.000317,0.000410,0.000318,0.000316,0.000333,0.000328,0.000316,0.000314,0.000285,0.000340,0.000335,0.000341,0.000317,0.000348,0.000253,0.000325,0.000364,0.000308,0.000278,0.000307,0.000403,0.000396,0.000305,0.000294,0.000337,0.000369,0.000441,0.000306,0.000307,0.000335,0.012528,0.031320,0.050113,0.037585,0.012528,0.012528,0.056377,0.025056,0.006264,0.031320,0.050113,0.050113,0.006264,0.012528,0.012528,0.018792,0.018792,0.000000,0.043849,0.012528,0.017300,0.020473,0.016146,0.014754,0.012654,0.017741,0.021257,0.014220,0.014568,0.017285,0.016010,0.017477,0.015572,0.014677,0.015246,0.016729,0.014125,0.018011,0.014113,0.016597,0.020357,0.016460,0.017974,0.017283,0.019490,0.018453,0.012504,0.015873,0.019812,0.015713
seq3100,0.021632,0.043264,0.057685,0.036053,0.014421,0.021632,0.079317,0.036053,0.007211,0.043264,0.050474,0.050474,0.007211,0.014421,0.014421,0.021632,0.014421,0.000000,0.028842,0.014421,0.013227,0.018175,0.014901,0.012351,0.013519,0.014654,0.015490,0.013557,0.013662,0.014570,0.014128,0.012708,0.012125,0.013011,0.013252,0.014814,0.011846,0.013204,0.012773,0.016358,0.015711,0.014440,0.012968,0.014723,0.016391,0.016084,0.010567,0.014640,0.016348,0.012955,0.037123,0.074246,0.098994,0.061871,0.024749,0.037123,0.136117,0.061871,0.012374,0.074246,0.086620,0.086620,0.012374,0.024749,0.024749,0.037123,0.024749,0.000000,0.049497,0.024749,0.000367,0.000410,0.000319,0.000302,0.000343,0.000384,0.000357,0.000335,0.000285,0.000309,0.000361,0.000372,0.000314,0.000344,0.000252,0.000305,0.000343,0.000309,0.000242,0.000346,0.000390,0.000364,0.000275,0.000306,0.000322,0.000375,0.000429,0.000294,0.000367,0.000336,0.019220,0.038439,0.051253,0.032033,0.012813,0.019220,0.070472,0.032033,0.006407,0.038439,0.044846,0.044846,0.006407,0.012813,0.012813,0.019220,0.012813,0.000000,0.025626,0.012813,0.015920,0.020571,0.016985,0.014395,0.015316,0.016631,0.020094,0.016106,0.015725,0.014970,0.015544,0.014666,0.014677,0.015125,0.015015,0.016331,0.013856,0.016515,0.015148,0.019612,0.017187,0.015605,0.015847,0.019224,0.017354,0.017456,0.010463,0.018412,0.017368,0.015356
seq3101,0.061553,0.020518,0.006839,0.034196,0.006839,0.027357,0.034196,0.034196,0.013679,0.027357,0.068393,0.041036,0.020518,0.013679,0.020518,0.027357,0.027357,0.000000,0.013679,0.047875,0.014851,0.015703,0.014160,0.015291,0.013884,0.013860,0.015187,0.013180,0.016947,0.014924,0.015516,0.014389,0.014719,0.014199,0.016242,0.015128,0.016172,0.015041,0.014089,0.014014,0.016042,0.017149,0.016980,0.013889,0.018645,0.012261,0.015472,0.014992,0.014667,0.015267,0.111542,0.037181,0.012394,0.061968,0.012394,0.049574,0.061968,0.061968,0.024787,0.049574,0.123935,0.074361,0.037181,0.024787,0.037181,0.049574,0.049574,0.000000,0.024787,0.086755,0.000314,0.000234,0.000288,0.000305,0.000257,0.000309,0.000262,0.000248,0.000284,0.000298,0.000269,0.000291,0.000321,0.000238,0.000309,0.000252,0.000282,0.000350,0.000216,0.000349,0.000260,0.000282,0.000332,0.000193,0.000300,0.000296,0.000272,0.000333,0.000250,0.000323,0.060517,0.020172,0.006724,0.033621,0.006724,0.026897,0.033621,0.033621,0.013448,0.026897,0.067242,0.040345,0.020172,0.013448,0.020172,0.026897,0.026897,0.000000,0.013448,0.047069,0.015064,0.014852,0.013813,0.016524,0.013775,0.015383,0.016179,0.014475,0.018998,0.015639,0.015057,0.014977,0.016663,0.014409,0.015025,0.014272,0.016157,0.015622,0.013400,0.015735,0.016392,0.017320,0.017203,0.015694,0.018587,0.010697,0.014844,0.015734,0.012899,0.016678
seq3102,0.076202,0.048492,0.027710,0.041565,0.006927,0.006927,0.034637,0.027710,0.020782,0.020782,0.048492,0.006927,0.027710,0.034637,0.048492,0.000000,0.013855,0.006927,0.013855,0.041565,0.016138,0.012517,0.014748,0.015651,0.014730,0.013812,0.016336,0.012502,0.015126,0.011807,0.015873,0.013329,0.015671,0.015346,0.016099,0.015946,0.015127,0.014751,0.016990,0.011485,0.016359,0.015036,0.015003,0.016806,0.015517,0.013299,0.017861,0.011870,0.016161,0.013901,0.136230,0.086692,0.049538,0.074307,0.012385,0.012385,0.061923,0.049538,0.037154,0.037154,0.086692,0.012385,0.049538,0.061923,0.086692,0.000000,0.024769,0.012385,0.024769,0.074307,0.000293,0.000330,0.000296,0.000347,0.000362,0.000331,0.000301,0.000332,0.000355,0.000247,0.000275,0.000294,0.000281,0.000292,0.000359,0.000284,0.000310,0.000368,0.000337,0.000247,0.000278,0.000277,0.000264,0.000311,0.000343,0.000310,0.000262,0.000267,0.000340,0.000345,0.072539,0.046161,0.026378,0.039567,0.006594,0.006594,0.032972,0.026378,0.019783,0.019783,0.046161,0.006594,0.026378,0.032972,0.046161,0.000000,0.013189,0.006594,0.013189,0.039567,0.016453,0.015052,0.015145,0.018020,0.017415,0.014822,0.017241,0.015699,0.015234,0.016478,0.016256,0.014760,0.018027,0.016892,0.016413,0.017093,0.014222,0.017963,0.014904,0.012126,0.016693,0.016385,0.014329,0.018221,0.012950,0.013465,0.016455,0.013427,0.014614,0.015687
seq3103,0.053505,0.013376,0.026753,0.020064,0.013376,0.020064,0.033441,0.026753,0.013376,0.040129,0.073570,0.053505,0.006688,0.040129,0.006688,0.040129,0.013376,0.000000,0.033441,0.006688,0.016267,0.016249,0.014012,0.016398,0.017915,0.013607,0.014895,0.016239,0.016598,0.015692,0.014547,0.014319,0.012481,0.017256,0.015464,0.013039,0.017979,0.015921,0.014791,0.015860,0.018326,0.017958,0.015007,0.015546,0.015824,0.012019,0.012967,0.016944,0.015107,0.015719,0.099184,0.024796,0.049592,0.037194,0.024796,0.037194,0.061990,0.049592,0.024796,0.074388,0.136378,0.099184,0.012398,0.074388,0.012398,0.074388,0.024796,0.000000,0.061990,0.012398,0.000246,0.000292,0.000264,0.000281,0.000271,0.000284,0.000276,0.000277,0.000241,0.000245,0.000298,0.000286,0.000233,0.000316,0.000290,0.000182,0.000252,0.000215,0.000251,0.000341,0.000310,0.000288,0.000225,0.000312,0.000312,0.000275,0.000277,0.000249,0.000270,0.000297,0.050000,0.012500,0.025000,0.018750,0.012500,0.018750,0.031250,0.025000,0.012500,0.037500,0.068750,0.050000,0.006250,0.037500,0.006250,0.037500,0.012500,0.000000,0.031250,0.006250,0.018857,0.018621,0.013837,0.016280,0.020412,0.017947,0.017155,0.016284,0.020583,0.016122,0.015216,0.015237,0.013295,0.017283,0.015193,0.011711,0.022197,0.016997,0.014817,0.016641,0.020494,0.019300,0.011802,0.017880,0.019505,0.009313,0.015131,0.020533,0.014367,0.016993
seq3104,0.034670,0.020802,0.027736,0.027736,0.013868,0.027736,0.027736,0.027736,0.013868,0.041604,0.055472,0.027736,0.006934,0.027736,0.027736,0.027736,0.034670,0.013868,0.034670,0.034670,0.014342,0.015993,0.015253,0.016572,0.014578,0.012345,0.015462,0.016145,0.015691,0.015121,0.015176,0.013107,0.013613,0.016698,0.015057,0.015915,0.017008,0.013677,0.015742,0.013788,0.013852,0.015413,0.013961,0.014865,0.012679,0.011967,0.013948,0.015939,0.016084,0.015294,0.061869,0.037121,0.049495,0.049495,0.024748,0.049495,0.049495,0.049495,0.024748,0.074243,0.098990,0.049495,0.012374,0.049495,0.049495,0.049495,0.061869,0.024748,0.061869,0.061869,0.000318,0.000363,0.000337,0.000382,0.000392,0.000279,0.000381,0.000374,0.000354,0.000362,0.000339,0.000316,0.000338,0.000396,0.000322,0.000328,0.000310,0.000371,0.000322,0.000328,0.000304,0.000284,0.000281,0.000378,0.000364,0.000301,0.000299,0.000324,0.000284,0.000368,0.028195,0.016917,0.022556,0.022556,0.011278,0.022556,0.022556,0.022556,0.011278,0.033835,0.045113,0.022556,0.005639,0.022556,0.022556,0.022556,0.028195,0.011278,0.028195,0.028195,0.017441,0.021004,0.018796,0.023371,0.018009,0.013746,0.016160,0.018758,0.020356,0.018417,0.020505,0.016563,0.015897,0.020768,0.017208,0.019924,0.024081,0.014274,0.017776,0.017418,0.017565,0.022346,0.017670,0.018128,0.012637,0.012305,0.017271,0.019336,0.022516,0.018626
seq3105,0.028763,0.035954,0.000000,0.014382,0.028763,0.035954,0.014382,0.043145,0.014382,0.021572,0.050336,0.028763,0.007191,0.021572,0.086290,0.064717,0.028763,0.007191,0.007191,0.035954,0.011869,0.012298,0.013064,0.012770,0.010652,0.009651,0.012844,0.012592,0.013014,0.013772,0.013221,0.013855,0.013158,0.013297,0.014225,0.014403,0.016170,0.015240,0.014286,0.014880,0.014139,0.014935,0.017540,0.016088,0.015874,0.015934,0.013968,0.017706,0.017775,0.015515,0.049579,0.061974,0.000000,0.024790,0.049579,0.061974,0.024790,0.074369,0.024790,0.037184,0.086764,0.049579,0.012395,0.037184,0.148738,0.111553,0.049579,0.012395,0.012395,0.061974,0.000222,0.000184,0.000223,0.000248,0.000220,0.000271,0.000245,0.000294,0.000268,0.000253,0.000300,0.000293,0.000284,0.000290,0.000271,0.000224,0.000295,0.000238,0.000315,0.000352,0.000318,0.000337,0.000329,0.000322,0.000304,0.000288,0.000309,0.000262,0.000299,0.000358,0.023866,0.029832,0.000000,0.011933,0.023866,0.029832,0.011933,0.035799,0.011933,0.017899,0.041765,0.023866,0.005966,0.017899,0.071597,0.053698,0.023866,0.005966,0.005966,0.029832,0.016836,0.016306,0.016641,0.018728,0.014335,0.013609,0.017078,0.015300,0.018136,0.020258,0.016807,0.017927,0.015644,0.014496,0.017973,0.016096,0.021808,0.018380,0.015266,0.014957,0.016465,0.017234,0.022331,0.017309,0.016359,0.017123,0.014469,0.022684,0.022533,0.019598
seq3106,0.034461,0.006892,0.020677,0.034461,0.000000,0.020677,0.000000,0.075814,0.006892,0.048245,0.048245,0.055137,0.020677,0.027569,0.006892,0.048245,0.048245,0.000000,0.000000,0.048245,0.015779,0.015353,0.013063,0.015626,0.013497,0.015383,0.012630,0.015756,0.016017,0.014035,0.014876,0.014716,0.016353,0.012784,0.016901,0.015091,0.014414,0.015612,0.013768,0.018904,0.012336,0.017027,0.014224,0.011218,0.017955,0.016009,0.013390,0.015081,0.016869,0.013960,0.061782,0.012356,0.037069,0.061782,0.000000,0.037069,0.000000,0.135920,0.012356,0.086494,0.086494,0.098851,0.037069,0.049425,0.012356,0.086494,0.086494,0.000000,0.000000,0.086494,0.000431,0.000406,0.000263,0.000450,0.000369,0.000338,0.000473,0.000340,0.000425,0.000436,0.000349,0.000375,0.000412,0.000362,0.000356,0.000443,0.000365,0.000379,0.000445,0.000333,0.000390,0.000379,0.000312,0.000435,0.000317,0.000328,0.000344,0.000414,0.000486,0.000336,0.029782,0.005956,0.017869,0.029782,0.000000,0.017869,0.000000,0.065520,0.005956,0.041695,0.041695,0.047651,0.017869,0.023826,0.005956,0.041695,0.041695,0.000000,0.000000,0.041695,0.019009,0.019391,0.017115,0.019507,0.014636,0.017832,0.014295,0.019332,0.016011,0.016641,0.017581,0.015950,0.020264,0.014211,0.019461,0.019014,0.015628,0.018320,0.016363,0.021879,0.014770,0.020222,0.017148,0.012072,0.021181,0.017792,0.017429,0.017380,0.018518,0.014540
seq3107,0.035710,0.057136,0.000000,0.021426,0.021426,0.028568,0.042852,0.042852,0.014284,0.021426,0.078562,0.021426,0.007142,0.035710,0.042852,0.021426,0.028568,0.000000,0.014284,0.035710,0.015749,0.015498,0.011702,0.016113,0.016105,0.013222,0.012344,0.013521,0.014077,0.015076,0.013983,0.016683,0.016070,0.012755,0.015108,0.013784,0.013179,0.016563,0.014753,0.014160,0.015732,0.014062,0.012500,0.014703,0.010981,0.013775,0.014576,0.013669,0.013461,0.014736,0.062006,0.099210,0.000000,0.037204,0.037204,0.049605,0.074407,0.074407,0.024802,0.037204,0.136414,0.037204,0.012401,0.062006,0.074407,0.037204,0.049605,0.000000,0.024802,0.062006,0.000267,0.000266,0.000270,0.000246,0.000315,0.000256,0.000317,0.000277,0.000261,0.000292,0.000277,0.000282,0.000205,0.000224,0.000234,0.000242,0.000206,0.000246,0.000236,0.000261,0.000238,0.000266,0.000236,0.000301,0.000296,0.000338,0.000225,0.000333,0.000258,0.000230,0.033327,0.053323,0.000000,0.019996,0.019996,0.026662,0.039992,0.039992,0.013331,0.019996,0.073319,0.019996,0.006665,0.033327,0.039992,0.019996,0.026662,0.000000,0.013331,0.033327,0.017898,0.016089,0.013431,0.015463,0.016473,0.012923,0.012088,0.016046,0.015937,0.015801,0.015605,0.016681,0.014491,0.016518,0.018290,0.016287,0.015367,0.018244,0.015684,0.013672,0.017080,0.016273,0.013549,0.017213,0.012980,0.015793,0.015867,0.012838,0.015626,0.016563
seq3108,0.027151,0.020363,0.006788,0.006788,0.006788,0.054302,0.067877,0.013575,0.033939,0.020363,0.040726,0.040726,0.033939,0.033939,0.033939,0.033939,0.027151,0.000000,0.033939,0.006788,0.017410,0.014497,0.017081,0.013714,0.016779,0.015796,0.013451,0.014878,0.016953,0.013831,0.017740,0.011989,0.017293,0.014501,0.016763,0.014268,0.015356,0.014441,0.016196,0.014875,0.012907,0.015522,0.016779,0.013704,0.013172,0.016077,0.015316,0.012980,0.017810,0.014902,0.049722,0.037292,0.012431,0.012431,0.012431,0.099444,0.124305,0.024861,0.062153,0.037292,0.074583,0.074583,0.062153,0.062153,0.062153,0.062153,0.049722,0.000000,0.062153,0.012431,0.000205,0.000215,0.000189,0.000203,0.000213,0.000207,0.000136,0.000170,0.000187,0.000219,0.000199,0.000190,0.000208,0.000168,0.000188,0.000176,0.000157,0.000224,0.000187,0.000172,0.000182,0.000166,0.000175,0.000160,0.000180,0.000191,0.000185,0.000157,0.000190,0.000156,0.025229,0.018921,0.006307,0.006307,0.006307,0.050457,0.063072,0.012614,0.031536,0.018921,0.037843,0.037843,0.031536,0.031536,0.031536,0.031536,0.025229,0.000000,0.031536,0.006307,0.019009,0.015947,0.017645,0.015319,0.018848,0.017712,0.016314,0.018367,0.017348,0.014757,0.017852,0.014580,0.019346,0.016841,0.017333,0.015174,0.017634,0.015745,0.017531,0.015774,0.012737,0.017133,0.016241,0.017026,0.015820,0.014476,0.013775,0.014393,0.019264,0.015488
seq3109,0.043775,0.072959,0.043775,0.036480,0.007296,0.029184,0.014592,0.043775,0.029184,0.007296,0.029184,0.021888,0.029184,0.021888,0.051071,0.051071,0.014592,0.014592,0.007296,0.014592,0.013225,0.014514,0.014340,0.012681,0.013716,0.014968,0.014264,0.015169,0.013565,0.012961,0.013758,0.015441,0.014709,0.013954,0.010778,0.014399,0.014084,0.015384,0.012564,0.012556,0.014981,0.012736,0.014692,0.013188,0.013814,0.013377,0.016345,0.014671,0.012961,0.012534,0.074403,0.124005,0.074403,0.062002,0.012400,0.049602,0.024801,0.074403,0.049602,0.012400,0.049602,0.037201,0.049602,0.037201,0.086803,0.086803,0.024801,0.024801,0.012400,0.024801,0.000256,0.000263,0.000269,0.000269,0.000269,0.000262,0.000279,0.000305,0.000294,0.000276,0.000278,0.000236,0.000250,0.000273,0.000278,0.000272,0.000265,0.000238,0.000267,0.000287,0.000255,0.000253,0.000258,0.000240,0.000219,0.000268,0.000228,0.000318,0.000272,0.000268,0.037315,0.062191,0.037315,0.031096,0.006219,0.024877,0.012438,0.037315,0.024877,0.006219,0.024877,0.018657,0.024877,0.018657,0.043534,0.043534,0.012438,0.012438,0.006219,0.012438,0.013821,0.015964,0.015894,0.016142,0.017687,0.017753,0.016132,0.018125,0.016703,0.015963,0.018087,0.018771,0.016979,0.015845,0.012429,0.016106,0.016085,0.016707,0.014284,0.017361,0.017537,0.015146,0.016481,0.017020,0.017955,0.017720,0.020643,0.019332,0.017021,0.016776
seq3110,0.040641,0.047415,0.000000,0.013547,0.027094,0.027094,0.020321,0.060962,0.006774,0.000000,0.074509,0.013547,0.006774,0.033868,0.060962,0.060962,0.006774,0.013547,0.000000,0.027094,0.012271,0.012407,0.013610,0.013255,0.011893,0.015937,0.014451,0.014445,0.012975,0.012397,0.015780,0.012761,0.015334,0.012437,0.016123,0.017505,0.017176,0.016367,0.015519,0.017905,0.017272,0.017271,0.013787,0.016351,0.018383,0.014882,0.018639,0.014961,0.018966,0.017059,0.074357,0.086749,0.000000,0.024786,0.049571,0.049571,0.037178,0.111535,0.012393,0.000000,0.136320,0.024786,0.012393,0.061964,0.111535,0.111535,0.012393,0.024786,0.000000,0.049571,0.000312,0.000252,0.000241,0.000270,0.000236,0.000269,0.000328,0.000243,0.000336,0.000293,0.000280,0.000320,0.000282,0.000348,0.000244,0.000275,0.000340,0.000292,0.000294,0.000298,0.000277,0.000337,0.000259,0.000283,0.000288,0.000247,0.000268,0.000286,0.000315,0.000265,0.035574,0.041503,0.000000,0.011858,0.023716,0.023716,0.017787,0.053360,0.005929,0.000000,0.065218,0.011858,0.005929,0.029645,0.053360,0.053360,0.005929,0.011858,0.000000,0.023716,0.013185,0.016960,0.016651,0.014789,0.013564,0.018116,0.018748,0.016617,0.016497,0.015701,0.019600,0.016468,0.015823,0.015195,0.016804,0.020494,0.020972,0.016140,0.017847,0.020206,0.021617,0.018446,0.013689,0.018560,0.020753,0.018244,0.019843,0.015512,0.019418,0.019227
seq3111,0.037437,0.067386,0.007487,0.014975,0.007487,0.044924,0.074873,0.037437,0.000000,0.037437,0.022462,0.059899,0.022462,0.037437,0.014975,0.059899,0.007487,0.000000,0.014975,0.029949,0.013824,0.013533,0.012952,0.013462,0.012765,0.013967,0.012312,0.015768,0.014993,0.014150,0.011696,0.012705,0.012563,0.012730,0.013024,0.012656,0.013170,0.011353,0.015772,0.014428,0.013695,0.014868,0.013699,0.011713,0.011348,0.016247,0.014344,0.010691,0.013837,0.012750,0.062043,0.111677,0.012409,0.024817,0.012409,0.074451,0.124085,0.062043,0.000000,0.062043,0.037226,0.099268,0.037226,0.062043,0.024817,0.099268,0.012409,0.000000,0.024817,0.049634,0.000195,0.000258,0.000248,0.000229,0.000252,0.000207,0.000210,0.000258,0.000228,0.000194,0.000196,0.000238,0.000257,0.000273,0.000299,0.000275,0.000225,0.000232,0.000232,0.000241,0.000251,0.000285,0.000279,0.000278,0.000278,0.000284,0.000258,0.000223,0.000176,0.000259,0.032376,0.058277,0.006475,0.012951,0.006475,0.038852,0.064753,0.032376,0.000000,0.032376,0.019426,0.051802,0.019426,0.032376,0.012951,0.051802,0.006475,0.000000,0.012951,0.025901,0.015775,0.014499,0.017802,0.015679,0.016528,0.017834,0.015687,0.021237,0.017380,0.018934,0.013775,0.015392,0.014425,0.013731,0.015620,0.014049,0.015060,0.015074,0.018628,0.016871,0.016977,0.017582,0.015719,0.015169,0.014436,0.018834,0.015652,0.013357,0.016139,0.014135
seq3112,0.025497,0.031871,0.025497,0.025497,0.006374,0.025497,0.050993,0.031871,0.012748,0.019122,0.076490,0.012748,0.031871,0.019122,0.019122,0.031871,0.012748,0.012748,0.006374,0.031871,0.013629,0.017608,0.016952,0.017562,0.015968,0.015837,0.016830,0.016652,0.016385,0.014859,0.013364,0.014459,0.015073,0.015604,0.016160,0.016345,0.018704,0.017762,0.018173,0.017981,0.017159,0.014099,0.013721,0.015955,0.014691,0.015466,0.018340,0.015760,0.018088,0.020883,0.049524,0.061905,0.049524,0.049524,0.012381,0.049524,0.099048,0.061905,0.024762,0.037143,0.148573,0.024762,0.061905,0.037143,0.037143,0.061905,0.024762,0.024762,0.012381,0.061905,0.000297,0.000324,0.000253,0.000342,0.000361,0.000268,0.000318,0.000319,0.000281,0.000304,0.000329,0.000317,0.000383,0.000360,0.000342,0.000325,0.000318,0.000300,0.000315,0.000302,0.000306,0.000318,0.000343,0.000316,0.000320,0.000326,0.000294,0.000299,0.000363,0.000272,0.023838,0.029797,0.023838,0.023838,0.005959,0.023838,0.047676,0.029797,0.011919,0.017878,0.071513,0.011919,0.029797,0.017878,0.017878,0.029797,0.011919,0.011919,0.005959,0.029797,0.012644,0.015233,0.015141,0.017524,0.017813,0.017612,0.015417,0.017494,0.016328,0.015513,0.013867,0.011508,0.013685,0.016181,0.017648,0.019809,0.020320,0.018698,0.019935,0.021379,0.019466,0.018158,0.016595,0.017288,0.016328,0.015533,0.020448,0.022566,0.020064,0.023047
seq3113,0.040440,0.013480,0.033700,0.020220,0.000000,0.020220,0.040440,0.020220,0.006740,0.033700,0.053920,0.040440,0.013480,0.033700,0.040440,0.053920,0.013480,0.013480,0.020220,0.026960,0.015606,0.016694,0.015500,0.015345,0.015572,0.015507,0.016514,0.012881,0.013799,0.016443,0.017306,0.015157,0.015864,0.017541,0.016263,0.013510,0.015113,0.014877,0.015808,0.014275,0.014130,0.016849,0.014449,0.009875,0.014551,0.017050,0.015102,0.016622,0.014612,0.017982,0.074305,0.024768,0.061921,0.037153,0.000000,0.037153,0.074305,0.037153,0.012384,0.061921,0.099073,0.074305,0.024768,0.061921,0.074305,0.099073,0.024768,0.024768,0.037153,0.049537,0.000327,0.000290,0.000378,0.000294,0.000317,0.000333,0.000293,0.000364,0.000299,0.000323,0.000198,0.000303,0.000264,0.000395,0.000277,0.000305,0.000347,0.000276,0.000267,0.000228,0.000388,0.000251,0.000354,0.000260,0.000325,0.000318,0.000391,0.000356,0.000272,0.000270,0.033579,0.011193,0.027982,0.016789,0.000000,0.016789,0.033579,0.016789,0.005596,0.027982,0.044771,0.033579,0.011193,0.027982,0.033579,0.044771,0.011193,0.011193,0.016789,0.022386,0.018042,0.020025,0.018783,0.019103,0.018652,0.016523,0.020486,0.015036,0.013435,0.020766,0.019613,0.020852,0.020610,0.020251,0.015223,0.015945,0.017813,0.018857,0.019209,0.019678,0.016963,0.020788,0.015761,0.010628,0.017787,0.019391,0.019311,0.023367,0.017656,0.021731
