Feature,[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50],[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50],[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50]
seq5099,0.093344,0.077786,0.000000,0.038893,0.007779,0.015557,0.031115,0.070008,0.023336,0.015557,0.046672,0.000000,0.007779,0.023336,0.015557,0.023336,0.031115,0.007779,0.000000,0.093344,0.011502,0.012135,0.011913,0.013845,0.012953,0.012669,0.014380,0.013120,0.013355,0.012868,0.010239,0.011428,0.011942,0.010366,0.013296,0.013304,0.013657,0.013538,0.013205,0.011877,0.013172,0.013967,0.012496,0.011087,0.011485,0.012304,0.011638,0.014344,0.011957,0.013669,0.148441,0.123701,0.000000,0.061850,0.012370,0.024740,0.049480,0.111331,0.037110,0.024740,0.074220,0.000000,0.012370,0.037110,0.024740,0.037110,0.049480,0.012370,0.000000,0.148441,0.000358,0.000308,0.000346,0.000324,0.000381,0.000356,0.000362,0.000346,0.000350,0.000321,0.000346,0.000311,0.000350,0.000353,0.000361,0.000308,0.000327,0.000390,0.000339,0.000387,0.000333,0.000430,0.000337,0.000300,0.000340,0.000334,0.000346,0.000340,0.000342,0.000366,0.083478,0.069565,0.000000,0.034783,0.006957,0.013913,0.027826,0.062609,0.020870,0.013913,0.041739,0.000000,0.006957,0.020870,0.013913,0.020870,0.027826,0.006957,0.000000,0.083478,0.012320,0.013911,0.015307,0.016409,0.015346,0.016502,0.017471,0.016639,0.015911,0.013083,0.011738,0.010949,0.012700,0.012434,0.014179,0.015489,0.016851,0.015587,0.017160,0.016326,0.015954,0.017294,0.015490,0.012594,0.011942,0.012971,0.014220,0.015386,0.014307,0.017009
seq5100,0.101751,0.043608,0.021804,0.007268,0.000000,0.014536,0.014536,0.072679,0.021804,0.029072,0.065412,0.000000,0.007268,0.007268,0.036340,0.036340,0.050876,0.014536,0.007268,0.029072,0.015014,0.014060,0.013144,0.013204,0.014886,0.014413,0.014340,0.014789,0.014817,0.015319,0.014686,0.013580,0.013726,0.012956,0.013467,0.013626,0.013823,0.013529,0.013110,0.015030,0.013181,0.014840,0.012035,0.015760,0.011552,0.013463,0.013579,0.014044,0.013241,0.015351,0.173530,0.074370,0.037185,0.012395,0.000000,0.024790,0.024790,0.123950,0.037185,0.049580,0.111555,0.000000,0.012395,0.012395,0.061975,0.061975,0.086765,0.024790,0.012395,0.049580,0.000283,0.000287,0.000302,0.000286,0.000289,0.000243,0.000230,0.000285,0.000279,0.000272,0.000333,0.000259,0.000269,0.000262,0.000271,0.000256,0.000272,0.000324,0.000328,0.000270,0.000314,0.000292,0.000279,0.000236,0.000264,0.000272,0.000277,0.000306,0.000267,0.000294,0.082993,0.035569,0.017784,0.005928,0.000000,0.011856,0.011856,0.059281,0.017784,0.023712,0.053353,0.000000,0.005928,0.005928,0.029641,0.029641,0.041497,0.011856,0.005928,0.023712,0.017664,0.017323,0.016382,0.016800,0.018164,0.018551,0.016680,0.018278,0.019633,0.019215,0.018973,0.017675,0.013807,0.016485,0.017185,0.015795,0.018303,0.016663,0.017785,0.020250,0.017479,0.018522,0.015816,0.022882,0.015070,0.015588,0.017807,0.016313,0.016794,0.017869
seq5101,0.042755,0.114013,0.014252,0.000000,0.007126,0.014252,0.000000,0.021377,0.000000,0.014252,0.071258,0.000000,0.014252,0.042755,0.028503,0.121139,0.021377,0.000000,0.007126,0.035629,0.013619,0.015221,0.014903,0.014460,0.015002,0.015304,0.012292,0.013741,0.015535,0.015302,0.015495,0.015733,0.014944,0.015288,0.015978,0.014458,0.016307,0.016042,0.013405,0.012329,0.012934,0.013352,0.012365,0.013933,0.016325,0.015760,0.013705,0.013464,0.010887,0.011851,0.074541,0.198775,0.024847,0.000000,0.012423,0.024847,0.000000,0.037270,0.000000,0.024847,0.124235,0.000000,0.024847,0.074541,0.049694,0.211199,0.037270,0.000000,0.012423,0.062117,0.000231,0.000205,0.000157,0.000251,0.000151,0.000187,0.000173,0.000141,0.000230,0.000161,0.000175,0.000234,0.000193,0.000216,0.000203,0.000207,0.000192,0.000171,0.000237,0.000247,0.000180,0.000241,0.000169,0.000211,0.000262,0.000167,0.000252,0.000213,0.000191,0.000275,0.037604,0.100278,0.012535,0.000000,0.006267,0.012535,0.000000,0.018802,0.000000,0.012535,0.062674,0.000000,0.012535,0.037604,0.025069,0.106545,0.018802,0.000000,0.006267,0.031337,0.016207,0.017818,0.014293,0.016571,0.017964,0.018902,0.014075,0.015835,0.019584,0.017516,0.018550,0.017855,0.016663,0.019922,0.019817,0.017111,0.017306,0.017637,0.014535,0.011135,0.015398,0.017047,0.012087,0.016701,0.019020,0.016237,0.015178,0.017913,0.016132,0.013602
seq5102,0.006998,0.013996,0.027991,0.055982,0.000000,0.013996,0.027991,0.048985,0.013996,0.055982,0.048985,0.048985,0.013996,0.020993,0.020993,0.020993,0.048985,0.000000,0.006998,0.062980,0.012447,0.015173,0.017686,0.016404,0.015719,0.013368,0.017115,0.015272,0.015797,0.013118,0.014089,0.013356,0.013018,0.012995,0.013497,0.014689,0.015885,0.015023,0.015521,0.015837,0.015016,0.015673,0.013425,0.012003,0.013166,0.016256,0.014595,0.013977,0.014039,0.016017,0.012343,0.024686,0.049372,0.098744,0.000000,0.024686,0.049372,0.086401,0.024686,0.098744,0.086401,0.086401,0.024686,0.037029,0.037029,0.037029,0.086401,0.000000,0.012343,0.111087,0.000393,0.000376,0.000447,0.000378,0.000389,0.000459,0.000474,0.000414,0.000461,0.000498,0.000490,0.000393,0.000384,0.000380,0.000456,0.000396,0.000442,0.000376,0.000447,0.000342,0.000411,0.000469,0.000420,0.000461,0.000364,0.000425,0.000411,0.000363,0.000407,0.000438,0.006010,0.012020,0.024040,0.048080,0.000000,0.012020,0.024040,0.042070,0.012020,0.048080,0.042070,0.042070,0.012020,0.018030,0.018030,0.018030,0.042070,0.000000,0.006010,0.054089,0.015415,0.018156,0.021561,0.020498,0.020271,0.014616,0.019191,0.017079,0.019706,0.015156,0.015354,0.015151,0.013642,0.013920,0.016337,0.018557,0.019548,0.017935,0.018705,0.018355,0.014903,0.017135,0.016113,0.014169,0.013537,0.018049,0.018913,0.018057,0.018706,0.020468
seq5103,0.068479,0.022826,0.030435,0.045653,0.007609,0.015218,0.015218,0.053262,0.007609,0.022826,0.060871,0.007609,0.007609,0.000000,0.030435,0.091306,0.038044,0.000000,0.015218,0.068479,0.011582,0.012385,0.010337,0.014219,0.012587,0.012117,0.013381,0.012736,0.012736,0.014691,0.015754,0.012588,0.013835,0.013545,0.011335,0.012550,0.013520,0.010838,0.013369,0.014499,0.011076,0.014870,0.014127,0.011858,0.014346,0.013704,0.012260,0.013217,0.014293,0.012941,0.111289,0.037096,0.049462,0.074193,0.012365,0.024731,0.024731,0.086558,0.012365,0.037096,0.098924,0.012365,0.012365,0.000000,0.049462,0.148386,0.061827,0.000000,0.024731,0.111289,0.000348,0.000294,0.000377,0.000311,0.000366,0.000310,0.000332,0.000383,0.000387,0.000445,0.000316,0.000425,0.000322,0.000388,0.000335,0.000477,0.000319,0.000388,0.000313,0.000421,0.000270,0.000366,0.000413,0.000319,0.000359,0.000316,0.000416,0.000310,0.000447,0.000287,0.059338,0.019779,0.026372,0.039559,0.006593,0.013186,0.013186,0.046152,0.006593,0.019779,0.052745,0.006593,0.006593,0.000000,0.026372,0.079117,0.032966,0.000000,0.013186,0.059338,0.014113,0.014210,0.011899,0.016911,0.012975,0.014670,0.017213,0.016447,0.016697,0.017320,0.019533,0.016319,0.015938,0.017093,0.014459,0.016050,0.016775,0.011575,0.016050,0.017841,0.013045,0.017513,0.016389,0.013940,0.018622,0.015296,0.016448,0.016880,0.016046,0.014286
seq5104,0.033805,0.040565,0.020283,0.054087,0.000000,0.027044,0.074370,0.013522,0.013522,0.020283,0.074370,0.000000,0.006761,0.047326,0.020283,0.040565,0.013522,0.006761,0.000000,0.033805,0.015701,0.015446,0.015175,0.016979,0.013740,0.013439,0.016762,0.015074,0.016255,0.014803,0.014211,0.016064,0.015426,0.015598,0.015541,0.013234,0.015790,0.017045,0.013903,0.017104,0.016809,0.014529,0.015281,0.014826,0.014352,0.015362,0.013179,0.014303,0.017335,0.015863,0.061922,0.074307,0.037153,0.099076,0.000000,0.049538,0.136229,0.024769,0.024769,0.037153,0.136229,0.000000,0.012384,0.086691,0.037153,0.074307,0.024769,0.012384,0.000000,0.061922,0.000297,0.000297,0.000306,0.000316,0.000283,0.000368,0.000318,0.000306,0.000294,0.000276,0.000295,0.000290,0.000315,0.000301,0.000234,0.000303,0.000299,0.000341,0.000335,0.000360,0.000316,0.000384,0.000358,0.000308,0.000262,0.000328,0.000274,0.000314,0.000299,0.000267,0.031610,0.037931,0.018966,0.050575,0.000000,0.025288,0.069541,0.012644,0.012644,0.018966,0.069541,0.000000,0.006322,0.044253,0.018966,0.037931,0.012644,0.006322,0.000000,0.031610,0.015289,0.017159,0.016949,0.017198,0.012965,0.013731,0.015891,0.017094,0.017767,0.016416,0.016622,0.014700,0.016180,0.016634,0.017378,0.018155,0.017363,0.017383,0.017301,0.018287,0.019731,0.015919,0.015190,0.014841,0.017141,0.016535,0.013427,0.015483,0.018017,0.017501
seq5105,0.049376,0.070537,0.000000,0.035268,0.014107,0.028215,0.021161,0.014107,0.014107,0.028215,0.049376,0.007054,0.014107,0.021161,0.098751,0.063483,0.014107,0.007054,0.014107,0.000000,0.015851,0.015455,0.013770,0.013796,0.014040,0.013638,0.015190,0.015006,0.015029,0.012685,0.014399,0.014214,0.014150,0.016164,0.014159,0.016253,0.013238,0.013269,0.015745,0.015470,0.012072,0.014909,0.015008,0.014638,0.012005,0.017460,0.012583,0.014247,0.016618,0.014646,0.086971,0.124244,0.000000,0.062122,0.024849,0.049698,0.037273,0.024849,0.024849,0.049698,0.086971,0.012424,0.024849,0.037273,0.173942,0.111820,0.024849,0.012424,0.024849,0.000000,0.000143,0.000182,0.000193,0.000185,0.000177,0.000180,0.000185,0.000207,0.000235,0.000233,0.000176,0.000202,0.000232,0.000228,0.000206,0.000188,0.000173,0.000178,0.000169,0.000211,0.000210,0.000190,0.000182,0.000186,0.000193,0.000235,0.000222,0.000255,0.000251,0.000240,0.040383,0.057690,0.000000,0.028845,0.011538,0.023076,0.017307,0.011538,0.011538,0.023076,0.040383,0.005769,0.011538,0.017307,0.080766,0.051921,0.011538,0.005769,0.011538,0.000000,0.019072,0.020695,0.018230,0.018362,0.017122,0.017277,0.019813,0.017804,0.017824,0.013323,0.017225,0.016855,0.017325,0.020111,0.017754,0.019715,0.017803,0.015990,0.017848,0.019585,0.016833,0.015213,0.021298,0.019337,0.015591,0.020329,0.013452,0.019550,0.021310,0.015834
seq5106,0.084667,0.035278,0.021167,0.014111,0.000000,0.014111,0.007056,0.049389,0.014111,0.021167,0.084667,0.021167,0.007056,0.007056,0.028222,0.063500,0.035278,0.000000,0.014111,0.035278,0.014464,0.014473,0.013305,0.012961,0.016010,0.013206,0.014453,0.016284,0.013159,0.013909,0.014192,0.012718,0.011611,0.015492,0.013376,0.014143,0.017543,0.015437,0.015295,0.018064,0.018190,0.013108,0.016012,0.015383,0.015906,0.012987,0.016857,0.013832,0.015824,0.014417,0.150645,0.062769,0.037661,0.025107,0.000000,0.025107,0.012554,0.087876,0.025107,0.037661,0.150645,0.037661,0.012554,0.012554,0.050215,0.112983,0.062769,0.000000,0.025107,0.062769,0.000230,0.000248,0.000262,0.000302,0.000206,0.000250,0.000297,0.000235,0.000293,0.000287,0.000317,0.000396,0.000243,0.000260,0.000261,0.000278,0.000382,0.000285,0.000288,0.000320,0.000243,0.000286,0.000229,0.000208,0.000338,0.000289,0.000275,0.000210,0.000215,0.000326,0.078116,0.032548,0.019529,0.013019,0.000000,0.013019,0.006510,0.045568,0.013019,0.019529,0.078116,0.019529,0.006510,0.006510,0.026039,0.058587,0.032548,0.000000,0.013019,0.032548,0.017296,0.017670,0.012983,0.014653,0.018780,0.013350,0.017031,0.018206,0.012032,0.015272,0.019035,0.013730,0.012466,0.016087,0.017077,0.014783,0.020078,0.015327,0.016893,0.017417,0.018897,0.013337,0.016920,0.018018,0.018867,0.014790,0.016341,0.016318,0.017225,0.014860
seq5107,0.117733,0.044150,0.000000,0.007358,0.007358,0.014717,0.014717,0.029433,0.022075,0.051508,0.051508,0.022075,0.014717,0.036792,0.051508,0.036792,0.029433,0.000000,0.014717,0.022075,0.012646,0.015534,0.014263,0.013894,0.013389,0.013094,0.012754,0.015127,0.011380,0.013527,0.014188,0.013736,0.014547,0.012731,0.013883,0.013942,0.014993,0.014828,0.014159,0.013024,0.013537,0.013048,0.013083,0.014014,0.015607,0.015189,0.011427,0.012844,0.011606,0.015342,0.198593,0.074472,0.000000,0.012412,0.012412,0.024824,0.024824,0.049648,0.037236,0.086884,0.086884,0.037236,0.024824,0.062060,0.086884,0.062060,0.049648,0.000000,0.024824,0.037236,0.000256,0.000240,0.000276,0.000226,0.000218,0.000208,0.000297,0.000298,0.000211,0.000229,0.000194,0.000196,0.000199,0.000229,0.000259,0.000220,0.000230,0.000199,0.000286,0.000300,0.000263,0.000220,0.000211,0.000235,0.000218,0.000245,0.000173,0.000228,0.000234,0.000236,0.100130,0.037549,0.000000,0.006258,0.006258,0.012516,0.012516,0.025032,0.018774,0.043807,0.043807,0.018774,0.012516,0.031291,0.043807,0.031291,0.025032,0.000000,0.012516,0.018774,0.013430,0.017786,0.018873,0.017624,0.014597,0.013628,0.017383,0.017618,0.015409,0.015686,0.016515,0.015809,0.017534,0.017268,0.017404,0.018274,0.019673,0.018842,0.017164,0.018384,0.014504,0.011912,0.016333,0.020517,0.020948,0.017603,0.012305,0.012639,0.015870,0.017816
seq5108,0.088102,0.088102,0.007342,0.022026,0.022026,0.014684,0.007342,0.022026,0.014684,0.022026,0.066077,0.000000,0.007342,0.022026,0.088102,0.066077,0.007342,0.007342,0.000000,0.014684,0.015021,0.012987,0.013245,0.014275,0.013663,0.013221,0.013439,0.013469,0.013299,0.013985,0.011082,0.013194,0.014432,0.012696,0.014217,0.013330,0.014002,0.013533,0.013407,0.013785,0.013289,0.013242,0.014625,0.012583,0.013767,0.014732,0.015095,0.015699,0.013607,0.015732,0.149075,0.149075,0.012423,0.037269,0.037269,0.024846,0.012423,0.037269,0.024846,0.037269,0.111806,0.000000,0.012423,0.037269,0.149075,0.111806,0.012423,0.012423,0.000000,0.024846,0.000195,0.000213,0.000238,0.000223,0.000217,0.000207,0.000239,0.000193,0.000236,0.000202,0.000253,0.000216,0.000195,0.000187,0.000178,0.000164,0.000219,0.000193,0.000201,0.000197,0.000154,0.000207,0.000224,0.000217,0.000191,0.000193,0.000196,0.000199,0.000216,0.000202,0.074662,0.074662,0.006222,0.018665,0.018665,0.012444,0.006222,0.018665,0.012444,0.018665,0.055996,0.000000,0.006222,0.018665,0.074662,0.055996,0.006222,0.006222,0.000000,0.012444,0.020652,0.015574,0.015452,0.016667,0.015514,0.016133,0.014472,0.015963,0.015573,0.018130,0.014944,0.016557,0.015722,0.016868,0.016074,0.014759,0.016983,0.015087,0.017916,0.015621,0.017593,0.015923,0.020134,0.012076,0.019396,0.018479,0.017040,0.020134,0.013773,0.023048
seq5109,0.020149,0.026865,0.006716,0.026865,0.006716,0.013432,0.013432,0.033581,0.000000,0.033581,0.087311,0.026865,0.013432,0.053730,0.013432,0.033581,0.067162,0.006716,0.013432,0.040297,0.016477,0.016766,0.013315,0.014814,0.015255,0.013963,0.016905,0.013496,0.017528,0.014700,0.017337,0.018298,0.014483,0.015511,0.016676,0.015817,0.018380,0.015820,0.016184,0.016720,0.012932,0.015156,0.015188,0.012624,0.015995,0.015215,0.014146,0.013622,0.013320,0.016060,0.037132,0.049509,0.012377,0.049509,0.012377,0.024754,0.024754,0.061886,0.000000,0.061886,0.160903,0.049509,0.024754,0.099017,0.024754,0.061886,0.123772,0.012377,0.024754,0.074263,0.000342,0.000310,0.000294,0.000309,0.000345,0.000270,0.000327,0.000375,0.000326,0.000384,0.000302,0.000392,0.000255,0.000292,0.000364,0.000340,0.000352,0.000266,0.000308,0.000310,0.000377,0.000301,0.000401,0.000309,0.000315,0.000389,0.000270,0.000336,0.000291,0.000376,0.017403,0.023204,0.005801,0.023204,0.005801,0.011602,0.011602,0.029005,0.000000,0.029005,0.075413,0.023204,0.011602,0.046408,0.011602,0.029005,0.058010,0.005801,0.011602,0.034806,0.019671,0.020336,0.017300,0.015738,0.016938,0.017583,0.019325,0.013901,0.018774,0.015156,0.020747,0.022006,0.015371,0.015861,0.018838,0.017601,0.021704,0.017556,0.018537,0.017121,0.016886,0.018500,0.015473,0.014971,0.022030,0.017467,0.017853,0.016280,0.016136,0.020264
seq5110,0.029241,0.021931,0.007310,0.051171,0.021931,0.036551,0.051171,0.014620,0.021931,0.021931,0.036551,0.036551,0.014620,0.029241,0.043861,0.021931,0.029241,0.007310,0.058482,0.029241,0.013133,0.015417,0.012557,0.014129,0.013933,0.014825,0.015787,0.013302,0.013540,0.014282,0.013421,0.013203,0.014429,0.013333,0.013554,0.015520,0.014412,0.012723,0.016059,0.014669,0.012353,0.013651,0.013427,0.013050,0.013747,0.014117,0.013200,0.012671,0.012358,0.014382,0.049579,0.037184,0.012395,0.086763,0.037184,0.061974,0.086763,0.024790,0.037184,0.037184,0.061974,0.061974,0.024790,0.049579,0.074369,0.037184,0.049579,0.012395,0.099158,0.049579,0.000282,0.000280,0.000275,0.000306,0.000241,0.000269,0.000230,0.000228,0.000322,0.000256,0.000271,0.000292,0.000312,0.000292,0.000264,0.000279,0.000331,0.000301,0.000296,0.000282,0.000314,0.000217,0.000315,0.000305,0.000258,0.000348,0.000221,0.000283,0.000325,0.000223,0.024603,0.018452,0.006151,0.043055,0.018452,0.030754,0.043055,0.012301,0.018452,0.018452,0.030754,0.030754,0.012301,0.024603,0.036904,0.018452,0.024603,0.006151,0.049206,0.024603,0.016312,0.019615,0.015912,0.016449,0.017621,0.016368,0.018524,0.018758,0.014639,0.016719,0.016215,0.015469,0.021281,0.017970,0.016116,0.021195,0.017704,0.013739,0.018671,0.019171,0.012191,0.014514,0.015834,0.013309,0.017589,0.018456,0.017429,0.017325,0.016404,0.016441
seq5111,0.054904,0.013726,0.006863,0.020589,0.006863,0.020589,0.041178,0.041178,0.013726,0.034315,0.048041,0.041178,0.048041,0.006863,0.006863,0.048041,0.027452,0.013726,0.020589,0.034315,0.014633,0.015847,0.015200,0.016442,0.013933,0.014105,0.014512,0.015994,0.015349,0.015176,0.015399,0.015595,0.013457,0.015463,0.014732,0.015208,0.015960,0.015575,0.011754,0.014299,0.017349,0.013652,0.014091,0.014565,0.013551,0.016611,0.016336,0.016044,0.013924,0.016206,0.099171,0.024793,0.012396,0.037189,0.012396,0.037189,0.074378,0.074378,0.024793,0.061982,0.086774,0.074378,0.086774,0.012396,0.012396,0.086774,0.049585,0.024793,0.037189,0.061982,0.000247,0.000312,0.000305,0.000296,0.000328,0.000326,0.000270,0.000282,0.000258,0.000261,0.000240,0.000236,0.000301,0.000276,0.000289,0.000269,0.000294,0.000322,0.000215,0.000235,0.000244,0.000299,0.000229,0.000258,0.000275,0.000282,0.000297,0.000268,0.000329,0.000248,0.051059,0.012765,0.006382,0.019147,0.006382,0.019147,0.038294,0.038294,0.012765,0.031912,0.044676,0.038294,0.044676,0.006382,0.006382,0.044676,0.025529,0.012765,0.019147,0.031912,0.016996,0.017888,0.017774,0.019100,0.017074,0.015610,0.014691,0.015362,0.016845,0.019261,0.015396,0.018610,0.014796,0.017055,0.015491,0.012769,0.017007,0.014940,0.013580,0.016726,0.018376,0.016140,0.015831,0.018411,0.013041,0.017646,0.014998,0.016594,0.015239,0.016167
seq5112,0.035242,0.007048,0.042290,0.028193,0.021145,0.035242,0.035242,0.028193,0.014097,0.042290,0.070483,0.007048,0.021145,0.007048,0.028193,0.035242,0.035242,0.000000,0.007048,0.063435,0.012541,0.014084,0.014099,0.015018,0.014306,0.014565,0.015828,0.014542,0.015838,0.015879,0.016949,0.017438,0.014956,0.013005,0.014161,0.013645,0.013711,0.013726,0.013893,0.018150,0.014944,0.012624,0.013206,0.014529,0.015510,0.015508,0.013635,0.014773,0.013559,0.011512,0.061823,0.012365,0.074188,0.049458,0.037094,0.061823,0.061823,0.049458,0.024729,0.074188,0.123646,0.012365,0.037094,0.012365,0.049458,0.061823,0.061823,0.000000,0.012365,0.111282,0.000354,0.000427,0.000346,0.000341,0.000370,0.000409,0.000311,0.000286,0.000445,0.000366,0.000344,0.000434,0.000356,0.000312,0.000319,0.000360,0.000348,0.000366,0.000397,0.000404,0.000335,0.000327,0.000363,0.000370,0.000312,0.000389,0.000384,0.000365,0.000363,0.000328,0.032325,0.006465,0.038790,0.025860,0.019395,0.032325,0.032325,0.025860,0.012930,0.038790,0.064650,0.006465,0.019395,0.006465,0.025860,0.032325,0.032325,0.000000,0.006465,0.058185,0.013535,0.013819,0.017011,0.017305,0.017487,0.016245,0.015627,0.017529,0.019658,0.020828,0.019219,0.018374,0.016930,0.013488,0.014376,0.013885,0.013709,0.014232,0.014049,0.020121,0.015746,0.013322,0.012888,0.014323,0.017754,0.018811,0.018536,0.016433,0.015524,0.012036
seq5113,0.032592,0.000000,0.045629,0.019555,0.006518,0.013037,0.045629,0.013037,0.026074,0.032592,0.065185,0.039111,0.026074,0.026074,0.013037,0.058666,0.013037,0.006518,0.019555,0.019555,0.014406,0.015291,0.016423,0.017762,0.017606,0.018224,0.015652,0.016785,0.014976,0.017965,0.017562,0.015973,0.015159,0.015665,0.016606,0.012283,0.014121,0.012843,0.017004,0.018148,0.016525,0.017356,0.015587,0.015616,0.014597,0.014271,0.016205,0.017662,0.014683,0.015564,0.061929,0.000000,0.086701,0.037158,0.012386,0.024772,0.086701,0.024772,0.049543,0.061929,0.123859,0.074315,0.049543,0.049543,0.024772,0.111473,0.024772,0.012386,0.037158,0.037158,0.000330,0.000234,0.000295,0.000330,0.000314,0.000383,0.000254,0.000334,0.000286,0.000297,0.000283,0.000327,0.000364,0.000283,0.000306,0.000260,0.000311,0.000262,0.000279,0.000291,0.000325,0.000359,0.000281,0.000363,0.000304,0.000280,0.000292,0.000336,0.000314,0.000254,0.030545,0.000000,0.042762,0.018327,0.006109,0.012218,0.042762,0.012218,0.024436,0.030545,0.061089,0.036653,0.024436,0.024436,0.012218,0.054980,0.012218,0.006109,0.018327,0.018327,0.014814,0.015932,0.018157,0.021670,0.020760,0.017178,0.014691,0.017247,0.015776,0.017679,0.020716,0.015935,0.018510,0.016270,0.017110,0.014729,0.014567,0.016078,0.017477,0.018982,0.018904,0.018160,0.016605,0.014651,0.014830,0.014999,0.018166,0.016271,0.016742,0.017679
seq5114,0.040509,0.013503,0.013503,0.027006,0.013503,0.013503,0.020254,0.040509,0.006751,0.033757,0.060763,0.033757,0.033757,0.027006,0.020254,0.081017,0.013503,0.006751,0.013503,0.027006,0.017186,0.015570,0.016235,0.015028,0.013696,0.017738,0.015379,0.016098,0.014560,0.014130,0.015989,0.014121,0.015971,0.013003,0.015509,0.014554,0.016917,0.014190,0.014784,0.016785,0.014037,0.016372,0.015549,0.018151,0.013701,0.015775,0.015575,0.015832,0.012539,0.014909,0.074309,0.024770,0.024770,0.049540,0.024770,0.024770,0.037155,0.074309,0.012385,0.061924,0.111464,0.061924,0.061924,0.049540,0.037155,0.148619,0.024770,0.012385,0.024770,0.049540,0.000325,0.000261,0.000289,0.000285,0.000340,0.000357,0.000296,0.000343,0.000359,0.000353,0.000338,0.000336,0.000297,0.000298,0.000280,0.000262,0.000343,0.000252,0.000278,0.000306,0.000249,0.000359,0.000180,0.000375,0.000300,0.000302,0.000292,0.000306,0.000306,0.000343,0.036243,0.012081,0.012081,0.024162,0.012081,0.012081,0.018122,0.036243,0.006041,0.030203,0.054365,0.030203,0.030203,0.024162,0.018122,0.072487,0.012081,0.006041,0.012081,0.024162,0.020077,0.018762,0.017826,0.015915,0.016619,0.018230,0.018796,0.018436,0.017679,0.014015,0.017931,0.018980,0.017467,0.015079,0.016189,0.016526,0.019839,0.015018,0.013603,0.020003,0.015436,0.018146,0.018931,0.020975,0.014206,0.018116,0.016996,0.018307,0.011469,0.017184
